forecast_row_id,forecast_version,month_start,account_id,department_id,region_id,business_line,period_type,amount_usd,forecast_driver
F000980,2026_Q2_Forecast,2026-08-01,A6320,D10,R02,Corporate,Forecast,63983.42,Q2 reforecast adjustment
F000981,2026_Q2_Forecast,2026-09-01,A6320,D10,R02,Corporate,Forecast,63523.77,Q2 reforecast adjustment
F000982,2026_Q2_Forecast,2026-10-01,A6320,D10,R02,Corporate,Forecast,63064.12,Q2 reforecast adjustment
F000983,2026_Q2_Forecast,2026-11-01,A6320,D10,R02,Corporate,Forecast,62604.47,Q2 reforecast adjustment
F000984,2026_Q2_Forecast,2026-12-01,A6320,D10,R02,Corporate,Forecast,62144.82,Q2 reforecast adjustment
F000985,2026_Q2_Forecast,2026-01-01,A5000,D01,R03,Subscription,Actualized,289223.45,Closed actual
F000986,2026_Q2_Forecast,2026-02-01,A5000,D01,R03,Subscription,Actualized,300139.82,Closed actual
F000987,2026_Q2_Forecast,2026-03-01,A5000,D01,R03,Subscription,Actualized,296441.7,Closed actual
F000988,2026_Q2_Forecast,2026-04-01,A5000,D01,R03,Subscription,Actualized,277172.8,Closed actual
F000989,2026_Q2_Forecast,2026-05-01,A5000,D01,R03,Subscription,Actualized,254183.25,Closed actual
F000990,2026_Q2_Forecast,2026-06-01,A5000,D01,R03,Subscription,Actualized,257490.88,Closed actual
F000991,2026_Q2_Forecast,2026-07-01,A5000,D01,R03,Subscription,Forecast,275478.32,Q2 reforecast adjustment
F000992,2026_Q2_Forecast,2026-08-01,A5000,D01,R03,Subscription,Forecast,275893.4,Q2 reforecast adjustment
F000993,2026_Q2_Forecast,2026-09-01,A5000,D01,R03,Subscription,Forecast,285111.27,Q2 reforecast adjustment
F000994,2026_Q2_Forecast,2026-10-01,A5000,D01,R03,Subscription,Forecast,284783.32,Q2 reforecast adjustment
F000995,2026_Q2_Forecast,2026-11-01,A5000,D01,R03,Subscription,Forecast,276589.1,Q2 reforecast adjustment
F000996,2026_Q2_Forecast,2026-12-01,A5000,D01,R03,Subscription,Forecast,281854.21,Q2 reforecast adjustment
F000997,2026_Q2_Forecast,2026-01-01,A5050,D01,R03,Subscription,Actualized,37861.4,Closed actual
F000998,2026_Q2_Forecast,2026-02-01,A5050,D01,R03,Subscription,Actualized,38301.43,Closed actual
F000999,2026_Q2_Forecast,2026-03-01,A5050,D01,R03,Subscription,Actualized,37387.18,Closed actual
F001000,2026_Q2_Forecast,2026-04-01,A5050,D01,R03,Subscription,Actualized,36465.04,Closed actual
F001001,2026_Q2_Forecast,2026-05-01,A5050,D01,R03,Subscription,Actualized,36877.8,Closed actual
F001002,2026_Q2_Forecast,2026-06-01,A5050,D01,R03,Subscription,Actualized,37345.55,Closed actual
F001003,2026_Q2_Forecast,2026-07-01,A5050,D01,R03,Subscription,Forecast,39289.42,Q2 reforecast adjustment
F001004,2026_Q2_Forecast,2026-08-01,A5050,D01,R03,Subscription,Forecast,39820.13,Q2 reforecast adjustment
F001005,2026_Q2_Forecast,2026-09-01,A5050,D01,R03,Subscription,Forecast,40245.69,Q2 reforecast adjustment
F001006,2026_Q2_Forecast,2026-10-01,A5050,D01,R03,Subscription,Forecast,40432.61,Q2 reforecast adjustment
F001007,2026_Q2_Forecast,2026-11-01,A5050,D01,R03,Subscription,Forecast,40095.68,Q2 reforecast adjustment
F001008,2026_Q2_Forecast,2026-12-01,A5050,D01,R03,Subscription,Forecast,40375.01,Q2 reforecast adjustment
F001009,2026_Q2_Forecast,2026-01-01,A6110,D04,R03,Corporate,Actualized,135682.53,Closed actual
F001010,2026_Q2_Forecast,2026-02-01,A6110,D04,R03,Corporate,Actualized,137927.46,Closed actual
F001011,2026_Q2_Forecast,2026-03-01,A6110,D04,R03,Corporate,Actualized,134419.31,Closed actual
F001012,2026_Q2_Forecast,2026-04-01,A6110,D04,R03,Corporate,Actualized,133936.42,Closed actual
F001013,2026_Q2_Forecast,2026-05-01,A6110,D04,R03,Corporate,Actualized,137376.47,Closed actual
F001014,2026_Q2_Forecast,2026-06-01,A6110,D04,R03,Corporate,Actualized,135773.05,Closed actual
F001015,2026_Q2_Forecast,2026-07-01,A6110,D04,R03,Corporate,Forecast,141826.25,Q2 reforecast adjustment
F001016,2026_Q2_Forecast,2026-08-01,A6110,D04,R03,Corporate,Forecast,143336.16,Q2 reforecast adjustment
F001017,2026_Q2_Forecast,2026-09-01,A6110,D04,R03,Corporate,Forecast,152661.83,Q2 reforecast adjustment
F001018,2026_Q2_Forecast,2026-10-01,A6110,D04,R03,Corporate,Forecast,160753.46,Q2 reforecast adjustment
F001019,2026_Q2_Forecast,2026-11-01,A6110,D04,R03,Corporate,Forecast,161355.15,Q2 reforecast adjustment
F001020,2026_Q2_Forecast,2026-12-01,A6110,D04,R03,Corporate,Forecast,149202.09,Q2 reforecast adjustment
F001021,2026_Q2_Forecast,2026-01-01,A6130,D05,R03,Corporate,Actualized,120628.42,Closed actual
F001022,2026_Q2_Forecast,2026-02-01,A6130,D05,R03,Corporate,Actualized,123316.31,Closed actual
F001023,2026_Q2_Forecast,2026-03-01,A6130,D05,R03,Corporate,Actualized,119957.27,Closed actual
F001024,2026_Q2_Forecast,2026-04-01,A6130,D05,R03,Corporate,Actualized,102413.69,Closed actual
F001025,2026_Q2_Forecast,2026-05-01,A6130,D05,R03,Corporate,Actualized,106670.54,Closed actual
F001026,2026_Q2_Forecast,2026-06-01,A6130,D05,R03,Corporate,Actualized,102636.69,Closed actual
F001027,2026_Q2_Forecast,2026-07-01,A6130,D05,R03,Corporate,Forecast,109629.71,Q2 reforecast adjustment
F001028,2026_Q2_Forecast,2026-08-01,A6130,D05,R03,Corporate,Forecast,110439.5,Q2 reforecast adjustment
F001029,2026_Q2_Forecast,2026-09-01,A6130,D05,R03,Corporate,Forecast,124506.67,Q2 reforecast adjustment
F001030,2026_Q2_Forecast,2026-10-01,A6130,D05,R03,Corporate,Forecast,185045.62,Q2 reforecast adjustment
F001031,2026_Q2_Forecast,2026-11-01,A6130,D05,R03,Corporate,Forecast,187829.86,Q2 reforecast adjustment
F001032,2026_Q2_Forecast,2026-12-01,A6130,D05,R03,Corporate,Forecast,159548.99,Q2 reforecast adjustment
F001033,2026_Q2_Forecast,2026-01-01,A6350,D07,R03,Corporate,Actualized,12532.82,Closed actual
F001034,2026_Q2_Forecast,2026-02-01,A6350,D07,R03,Corporate,Actualized,12812.08,Closed actual
F001035,2026_Q2_Forecast,2026-03-01,A6350,D07,R03,Corporate,Actualized,12463.09,Closed actual
F001036,2026_Q2_Forecast,2026-04-01,A6350,D07,R03,Corporate,Actualized,12722.2,Closed actual
F001037,2026_Q2_Forecast,2026-05-01,A6350,D07,R03,Corporate,Actualized,13251,Closed actual
F001038,2026_Q2_Forecast,2026-06-01,A6350,D07,R03,Corporate,Actualized,12749.9,Closed actual
F001039,2026_Q2_Forecast,2026-07-01,A6350,D07,R03,Corporate,Forecast,12550.48,Q2 reforecast adjustment
F001040,2026_Q2_Forecast,2026-08-01,A6350,D07,R03,Corporate,Forecast,12643.17,Q2 reforecast adjustment
F001041,2026_Q2_Forecast,2026-09-01,A6350,D07,R03,Corporate,Forecast,14253.6,Q2 reforecast adjustment
F001042,2026_Q2_Forecast,2026-10-01,A6350,D07,R03,Corporate,Forecast,15717.25,Q2 reforecast adjustment
F001043,2026_Q2_Forecast,2026-11-01,A6350,D07,R03,Corporate,Forecast,15953.75,Q2 reforecast adjustment
F001044,2026_Q2_Forecast,2026-12-01,A6350,D07,R03,Corporate,Forecast,8469.78,Q2 reforecast adjustment
F001045,2026_Q2_Forecast,2026-01-01,A6360,D07,R03,Corporate,Actualized,9399.62,Closed actual
F001046,2026_Q2_Forecast,2026-02-01,A6360,D07,R03,Corporate,Actualized,9609.06,Closed actual
F001047,2026_Q2_Forecast,2026-03-01,A6360,D07,R03,Corporate,Actualized,9347.32,Closed actual
F001048,2026_Q2_Forecast,2026-04-01,A6360,D07,R03,Corporate,Actualized,9541.65,Closed actual
F001049,2026_Q2_Forecast,2026-05-01,A6360,D07,R03,Corporate,Actualized,9938.25,Closed actual
F001050,2026_Q2_Forecast,2026-06-01,A6360,D07,R03,Corporate,Actualized,9562.42,Closed actual
F001051,2026_Q2_Forecast,2026-07-01,A6360,D07,R03,Corporate,Forecast,11215.31,Q2 reforecast adjustment
F001052,2026_Q2_Forecast,2026-08-01,A6360,D07,R03,Corporate,Forecast,11298.16,Q2 reforecast adjustment
F001053,2026_Q2_Forecast,2026-09-01,A6360,D07,R03,Corporate,Forecast,12737.25,Q2 reforecast adjustment
F001054,2026_Q2_Forecast,2026-10-01,A6360,D07,R03,Corporate,Forecast,14045.21,Q2 reforecast adjustment
F001055,2026_Q2_Forecast,2026-11-01,A6360,D07,R03,Corporate,Forecast,14256.53,Q2 reforecast adjustment
F001056,2026_Q2_Forecast,2026-12-01,A6360,D07,R03,Corporate,Forecast,12109.98,Q2 reforecast adjustment
F001057,2026_Q2_Forecast,2026-01-01,A6210,D06,R03,Corporate,Actualized,37689.74,Closed actual
F001058,2026_Q2_Forecast,2026-02-01,A6210,D06,R03,Corporate,Actualized,40731.17,Closed actual
F001059,2026_Q2_Forecast,2026-03-01,A6210,D06,R03,Corporate,Actualized,40437.31,Closed actual
F001060,2026_Q2_Forecast,2026-04-01,A6210,D06,R03,Corporate,Actualized,40140.91,Closed actual
F001061,2026_Q2_Forecast,2026-05-01,A6210,D06,R03,Corporate,Actualized,40273.58,Closed actual
F001062,2026_Q2_Forecast,2026-06-01,A6210,D06,R03,Corporate,Actualized,40423.93,Closed actual
F001063,2026_Q2_Forecast,2026-07-01,A6210,D06,R03,Corporate,Forecast,39065.25,Q2 reforecast adjustment
F001064,2026_Q2_Forecast,2026-08-01,A6210,D06,R03,Corporate,Forecast,40827.59,Q2 reforecast adjustment
F001065,2026_Q2_Forecast,2026-09-01,A6210,D06,R03,Corporate,Forecast,40964.57,Q2 reforecast adjustment
F001066,2026_Q2_Forecast,2026-10-01,A6210,D06,R03,Corporate,Forecast,39433.21,Q2 reforecast adjustment
F001067,2026_Q2_Forecast,2026-11-01,A6210,D06,R03,Corporate,Forecast,39324.77,Q2 reforecast adjustment
F001068,2026_Q2_Forecast,2026-12-01,A6210,D06,R03,Corporate,Forecast,39414.67,Q2 reforecast adjustment
F001069,2026_Q2_Forecast,2026-01-01,A6310,D10,R03,Corporate,Actualized,79952,Closed actual
F001070,2026_Q2_Forecast,2026-02-01,A6310,D10,R03,Corporate,Actualized,82992,Closed actual
F001071,2026_Q2_Forecast,2026-03-01,A6310,D10,R03,Corporate,Actualized,82232,Closed actual
F001072,2026_Q2_Forecast,2026-04-01,A6310,D10,R03,Corporate,Actualized,82992,Closed actual
F001073,2026_Q2_Forecast,2026-05-01,A6310,D10,R03,Corporate,Actualized,85272,Closed actual
F001074,2026_Q2_Forecast,2026-06-01,A6310,D10,R03,Corporate,Actualized,85272,Closed actual
F001075,2026_Q2_Forecast,2026-07-01,A6310,D10,R03,Corporate,Forecast,78304.32,Q2 reforecast adjustment
F001076,2026_Q2_Forecast,2026-08-01,A6310,D10,R03,Corporate,Forecast,79915.52,Q2 reforecast adjustment
F001077,2026_Q2_Forecast,2026-09-01,A6310,D10,R03,Corporate,Forecast,80721.12,Q2 reforecast adjustment
F001078,2026_Q2_Forecast,2026-10-01,A6310,D10,R03,Corporate,Forecast,81526.72,Q2 reforecast adjustment
F001079,2026_Q2_Forecast,2026-11-01,A6310,D10,R03,Corporate,Forecast,80721.12,Q2 reforecast adjustment
F001080,2026_Q2_Forecast,2026-12-01,A6310,D10,R03,Corporate,Forecast,82332.32,Q2 reforecast adjustment
F001081,2026_Q2_Forecast,2026-01-01,A6320,D10,R03,Corporate,Actualized,43132,Closed actual
F001082,2026_Q2_Forecast,2026-02-01,A6320,D10,R03,Corporate,Actualized,44772,Closed actual
F001083,2026_Q2_Forecast,2026-03-01,A6320,D10,R03,Corporate,Actualized,44362,Closed actual
F001084,2026_Q2_Forecast,2026-04-01,A6320,D10,R03,Corporate,Actualized,44772,Closed actual
F001085,2026_Q2_Forecast,2026-05-01,A6320,D10,R03,Corporate,Actualized,46002,Closed actual
F001086,2026_Q2_Forecast,2026-06-01,A6320,D10,R03,Corporate,Actualized,46002,Closed actual
F001087,2026_Q2_Forecast,2026-07-01,A6320,D10,R03,Corporate,Forecast,44678.08,Q2 reforecast adjustment
F001088,2026_Q2_Forecast,2026-08-01,A6320,D10,R03,Corporate,Forecast,45597.38,Q2 reforecast adjustment
F001089,2026_Q2_Forecast,2026-09-01,A6320,D10,R03,Corporate,Forecast,46057.03,Q2 reforecast adjustment
F001090,2026_Q2_Forecast,2026-10-01,A6320,D10,R03,Corporate,Forecast,46516.68,Q2 reforecast adjustment
F001091,2026_Q2_Forecast,2026-11-01,A6320,D10,R03,Corporate,Forecast,46057.03,Q2 reforecast adjustment
F001092,2026_Q2_Forecast,2026-12-01,A6320,D10,R03,Corporate,Forecast,46976.33,Q2 reforecast adjustment
F001093,2026_Q2_Forecast,2026-01-01,A5000,D01,R04,Subscription,Actualized,149643.58,Closed actual
F001094,2026_Q2_Forecast,2026-02-01,A5000,D01,R04,Subscription,Actualized,150185.93,Closed actual
F001095,2026_Q2_Forecast,2026-03-01,A5000,D01,R04,Subscription,Actualized,156512.22,Closed actual
F001096,2026_Q2_Forecast,2026-04-01,A5000,D01,R04,Subscription,Actualized,148265.33,Closed actual
F001097,2026_Q2_Forecast,2026-05-01,A5000,D01,R04,Subscription,Actualized,139470,Closed actual
F001098,2026_Q2_Forecast,2026-06-01,A5000,D01,R04,Subscription,Actualized,142221.13,Closed actual
F001099,2026_Q2_Forecast,2026-07-01,A5000,D01,R04,Subscription,Forecast,153955.42,Q2 reforecast adjustment
F001100,2026_Q2_Forecast,2026-08-01,A5000,D01,R04,Subscription,Forecast,151459.18,Q2 reforecast adjustment
F001101,2026_Q2_Forecast,2026-09-01,A5000,D01,R04,Subscription,Forecast,150359.03,Q2 reforecast adjustment
F001102,2026_Q2_Forecast,2026-10-01,A5000,D01,R04,Subscription,Forecast,153702.25,Q2 reforecast adjustment
F001103,2026_Q2_Forecast,2026-11-01,A5000,D01,R04,Subscription,Forecast,148657.45,Q2 reforecast adjustment
F001104,2026_Q2_Forecast,2026-12-01,A5000,D01,R04,Subscription,Forecast,150300.28,Q2 reforecast adjustment
F001105,2026_Q2_Forecast,2026-01-01,A5050,D01,R04,Subscription,Actualized,19410.7,Closed actual
F001106,2026_Q2_Forecast,2026-02-01,A5050,D01,R04,Subscription,Actualized,19624.78,Closed actual
F001107,2026_Q2_Forecast,2026-03-01,A5050,D01,R04,Subscription,Actualized,19930.16,Closed actual
F001108,2026_Q2_Forecast,2026-04-01,A5050,D01,R04,Subscription,Actualized,20142.46,Closed actual
F001109,2026_Q2_Forecast,2026-05-01,A5050,D01,R04,Subscription,Actualized,20517.38,Closed actual
F001110,2026_Q2_Forecast,2026-06-01,A5050,D01,R04,Subscription,Actualized,20808.44,Closed actual
F001111,2026_Q2_Forecast,2026-07-01,A5050,D01,R04,Subscription,Forecast,21662.18,Q2 reforecast adjustment
F001112,2026_Q2_Forecast,2026-08-01,A5050,D01,R04,Subscription,Forecast,21544.32,Q2 reforecast adjustment
F001113,2026_Q2_Forecast,2026-09-01,A5050,D01,R04,Subscription,Forecast,21462.96,Q2 reforecast adjustment
F001114,2026_Q2_Forecast,2026-10-01,A5050,D01,R04,Subscription,Forecast,21504.06,Q2 reforecast adjustment
F001115,2026_Q2_Forecast,2026-11-01,A5050,D01,R04,Subscription,Forecast,21562.03,Q2 reforecast adjustment
F001116,2026_Q2_Forecast,2026-12-01,A5050,D01,R04,Subscription,Forecast,21444.32,Q2 reforecast adjustment
F001117,2026_Q2_Forecast,2026-01-01,A6110,D04,R04,Corporate,Actualized,68008.62,Closed actual
F001118,2026_Q2_Forecast,2026-02-01,A6110,D04,R04,Corporate,Actualized,68878.39,Closed actual
F001119,2026_Q2_Forecast,2026-03-01,A6110,D04,R04,Corporate,Actualized,70500.41,Closed actual
F001120,2026_Q2_Forecast,2026-04-01,A6110,D04,R04,Corporate,Actualized,72071.01,Closed actual
F001121,2026_Q2_Forecast,2026-05-01,A6110,D04,R04,Corporate,Actualized,77441.45,Closed actual
F001122,2026_Q2_Forecast,2026-06-01,A6110,D04,R04,Corporate,Actualized,78265.94,Closed actual
F001123,2026_Q2_Forecast,2026-07-01,A6110,D04,R04,Corporate,Forecast,75532.11,Q2 reforecast adjustment
F001124,2026_Q2_Forecast,2026-08-01,A6110,D04,R04,Corporate,Forecast,75827.69,Q2 reforecast adjustment
F001125,2026_Q2_Forecast,2026-09-01,A6110,D04,R04,Corporate,Forecast,74675.13,Q2 reforecast adjustment
F001126,2026_Q2_Forecast,2026-10-01,A6110,D04,R04,Corporate,Forecast,75054.92,Q2 reforecast adjustment
F001127,2026_Q2_Forecast,2026-11-01,A6110,D04,R04,Corporate,Forecast,75088.76,Q2 reforecast adjustment
F001128,2026_Q2_Forecast,2026-12-01,A6110,D04,R04,Corporate,Forecast,74712.82,Q2 reforecast adjustment
F001129,2026_Q2_Forecast,2026-01-01,A6130,D05,R04,Corporate,Actualized,58854.37,Closed actual
F001130,2026_Q2_Forecast,2026-02-01,A6130,D05,R04,Corporate,Actualized,59733.91,Closed actual
F001131,2026_Q2_Forecast,2026-03-01,A6130,D05,R04,Corporate,Actualized,61722.58,Closed actual
F001132,2026_Q2_Forecast,2026-04-01,A6130,D05,R04,Corporate,Actualized,53491.99,Closed actual
F001133,2026_Q2_Forecast,2026-05-01,A6130,D05,R04,Corporate,Actualized,60974.25,Closed actual
F001134,2026_Q2_Forecast,2026-06-01,A6130,D05,R04,Corporate,Actualized,61397.96,Closed actual
F001135,2026_Q2_Forecast,2026-07-01,A6130,D05,R04,Corporate,Forecast,56039.95,Q2 reforecast adjustment
F001136,2026_Q2_Forecast,2026-08-01,A6130,D05,R04,Corporate,Forecast,56903.32,Q2 reforecast adjustment
F001137,2026_Q2_Forecast,2026-09-01,A6130,D05,R04,Corporate,Forecast,55256.18,Q2 reforecast adjustment
F001138,2026_Q2_Forecast,2026-10-01,A6130,D05,R04,Corporate,Forecast,75146.02,Q2 reforecast adjustment
F001139,2026_Q2_Forecast,2026-11-01,A6130,D05,R04,Corporate,Forecast,74973.07,Q2 reforecast adjustment
F001140,2026_Q2_Forecast,2026-12-01,A6130,D05,R04,Corporate,Forecast,74639.54,Q2 reforecast adjustment
F001141,2026_Q2_Forecast,2026-01-01,A6350,D07,R04,Corporate,Actualized,6114.74,Closed actual
F001142,2026_Q2_Forecast,2026-02-01,A6350,D07,R04,Corporate,Actualized,6206.12,Closed actual
F001143,2026_Q2_Forecast,2026-03-01,A6350,D07,R04,Corporate,Actualized,6412.74,Closed actual
F001144,2026_Q2_Forecast,2026-04-01,A6350,D07,R04,Corporate,Actualized,6644.97,Closed actual
F001145,2026_Q2_Forecast,2026-05-01,A6350,D07,R04,Corporate,Actualized,7574.44,Closed actual
F001146,2026_Q2_Forecast,2026-06-01,A6350,D07,R04,Corporate,Actualized,7627.08,Closed actual
F001147,2026_Q2_Forecast,2026-07-01,A6350,D07,R04,Corporate,Forecast,6415.48,Q2 reforecast adjustment
F001148,2026_Q2_Forecast,2026-08-01,A6350,D07,R04,Corporate,Forecast,6514.32,Q2 reforecast adjustment
F001149,2026_Q2_Forecast,2026-09-01,A6350,D07,R04,Corporate,Forecast,6325.77,Q2 reforecast adjustment
F001150,2026_Q2_Forecast,2026-10-01,A6350,D07,R04,Corporate,Forecast,6382.69,Q2 reforecast adjustment
F001151,2026_Q2_Forecast,2026-11-01,A6350,D07,R04,Corporate,Forecast,6368,Q2 reforecast adjustment
F001152,2026_Q2_Forecast,2026-12-01,A6350,D07,R04,Corporate,Forecast,3962.3,Q2 reforecast adjustment
F001153,2026_Q2_Forecast,2026-01-01,A6360,D07,R04,Corporate,Actualized,4586.06,Closed actual
F001154,2026_Q2_Forecast,2026-02-01,A6360,D07,R04,Corporate,Actualized,4654.59,Closed actual
F001155,2026_Q2_Forecast,2026-03-01,A6360,D07,R04,Corporate,Actualized,4809.55,Closed actual
F001156,2026_Q2_Forecast,2026-04-01,A6360,D07,R04,Corporate,Actualized,4983.73,Closed actual
F001157,2026_Q2_Forecast,2026-05-01,A6360,D07,R04,Corporate,Actualized,5680.83,Closed actual
F001158,2026_Q2_Forecast,2026-06-01,A6360,D07,R04,Corporate,Actualized,5720.31,Closed actual
F001159,2026_Q2_Forecast,2026-07-01,A6360,D07,R04,Corporate,Forecast,5732.99,Q2 reforecast adjustment
F001160,2026_Q2_Forecast,2026-08-01,A6360,D07,R04,Corporate,Forecast,5821.31,Q2 reforecast adjustment
F001161,2026_Q2_Forecast,2026-09-01,A6360,D07,R04,Corporate,Forecast,5652.81,Q2 reforecast adjustment
F001162,2026_Q2_Forecast,2026-10-01,A6360,D07,R04,Corporate,Forecast,5703.68,Q2 reforecast adjustment
F001163,2026_Q2_Forecast,2026-11-01,A6360,D07,R04,Corporate,Forecast,5690.56,Q2 reforecast adjustment
F001164,2026_Q2_Forecast,2026-12-01,A6360,D07,R04,Corporate,Forecast,5665.24,Q2 reforecast adjustment
F001165,2026_Q2_Forecast,2026-01-01,A6210,D06,R04,Corporate,Actualized,30889.15,Closed actual
F001166,2026_Q2_Forecast,2026-02-01,A6210,D06,R04,Corporate,Actualized,30957.96,Closed actual
F001167,2026_Q2_Forecast,2026-03-01,A6210,D06,R04,Corporate,Actualized,31056.12,Closed actual
F001168,2026_Q2_Forecast,2026-04-01,A6210,D06,R04,Corporate,Actualized,31124.36,Closed actual
F001169,2026_Q2_Forecast,2026-05-01,A6210,D06,R04,Corporate,Actualized,31244.87,Closed actual
F001170,2026_Q2_Forecast,2026-06-01,A6210,D06,R04,Corporate,Actualized,31338.43,Closed actual
F001171,2026_Q2_Forecast,2026-07-01,A6210,D06,R04,Corporate,Forecast,32436.7,Q2 reforecast adjustment
F001172,2026_Q2_Forecast,2026-08-01,A6210,D06,R04,Corporate,Forecast,32398.76,Q2 reforecast adjustment
F001173,2026_Q2_Forecast,2026-09-01,A6210,D06,R04,Corporate,Forecast,33964.1,Q2 reforecast adjustment
F001174,2026_Q2_Forecast,2026-10-01,A6210,D06,R04,Corporate,Forecast,32385.8,Q2 reforecast adjustment
F001175,2026_Q2_Forecast,2026-11-01,A6210,D06,R04,Corporate,Forecast,33995.97,Q2 reforecast adjustment
F001176,2026_Q2_Forecast,2026-12-01,A6210,D06,R04,Corporate,Forecast,33958.09,Q2 reforecast adjustment
F001177,2026_Q2_Forecast,2026-01-01,A6310,D10,R04,Corporate,Actualized,27140,Closed actual
F001178,2026_Q2_Forecast,2026-02-01,A6310,D10,R04,Corporate,Actualized,25960,Closed actual
F001179,2026_Q2_Forecast,2026-03-01,A6310,D10,R04,Corporate,Actualized,25960,Closed actual
F001180,2026_Q2_Forecast,2026-04-01,A6310,D10,R04,Corporate,Actualized,26550,Closed actual
F001181,2026_Q2_Forecast,2026-05-01,A6310,D10,R04,Corporate,Actualized,26550,Closed actual
F001182,2026_Q2_Forecast,2026-06-01,A6310,D10,R04,Corporate,Actualized,27140,Closed actual
F001183,2026_Q2_Forecast,2026-07-01,A6310,D10,R04,Corporate,Forecast,27517.6,Q2 reforecast adjustment
F001184,2026_Q2_Forecast,2026-08-01,A6310,D10,R04,Corporate,Forecast,27517.6,Q2 reforecast adjustment
F001185,2026_Q2_Forecast,2026-09-01,A6310,D10,R04,Corporate,Forecast,28143,Q2 reforecast adjustment
F001186,2026_Q2_Forecast,2026-10-01,A6310,D10,R04,Corporate,Forecast,28143,Q2 reforecast adjustment
F001187,2026_Q2_Forecast,2026-11-01,A6310,D10,R04,Corporate,Forecast,28143,Q2 reforecast adjustment
F001188,2026_Q2_Forecast,2026-12-01,A6310,D10,R04,Corporate,Forecast,28143,Q2 reforecast adjustment
F001189,2026_Q2_Forecast,2026-01-01,A6320,D10,R04,Corporate,Actualized,18860,Closed actual
F001190,2026_Q2_Forecast,2026-02-01,A6320,D10,R04,Corporate,Actualized,18040,Closed actual
F001191,2026_Q2_Forecast,2026-03-01,A6320,D10,R04,Corporate,Actualized,18040,Closed actual
F001192,2026_Q2_Forecast,2026-04-01,A6320,D10,R04,Corporate,Actualized,18450,Closed actual
F001193,2026_Q2_Forecast,2026-05-01,A6320,D10,R04,Corporate,Actualized,18450,Closed actual
F001194,2026_Q2_Forecast,2026-06-01,A6320,D10,R04,Corporate,Actualized,18860,Closed actual
F001195,2026_Q2_Forecast,2026-07-01,A6320,D10,R04,Corporate,Forecast,20224.64,Q2 reforecast adjustment
F001196,2026_Q2_Forecast,2026-08-01,A6320,D10,R04,Corporate,Forecast,20224.64,Q2 reforecast adjustment
F001197,2026_Q2_Forecast,2026-09-01,A6320,D10,R04,Corporate,Forecast,20684.3,Q2 reforecast adjustment
F001198,2026_Q2_Forecast,2026-10-01,A6320,D10,R04,Corporate,Forecast,20684.3,Q2 reforecast adjustment
F001199,2026_Q2_Forecast,2026-11-01,A6320,D10,R04,Corporate,Forecast,20684.3,Q2 reforecast adjustment
F001200,2026_Q2_Forecast,2026-12-01,A6320,D10,R04,Corporate,Forecast,20684.3,Q2 reforecast adjustment
F001201,2026_Q2_Forecast,2026-01-01,A6330,D07,R02,Corporate,Actualized,205059.43,Closed actual
F001202,2026_Q2_Forecast,2026-02-01,A6330,D07,R02,Corporate,Actualized,210481.31,Closed actual
F001203,2026_Q2_Forecast,2026-03-01,A6330,D07,R02,Corporate,Actualized,208780.77,Closed actual
F001204,2026_Q2_Forecast,2026-04-01,A6330,D07,R02,Corporate,Actualized,138235.72,Closed actual
F001205,2026_Q2_Forecast,2026-05-01,A6330,D07,R02,Corporate,Actualized,142040.9,Closed actual
F001206,2026_Q2_Forecast,2026-06-01,A6330,D07,R02,Corporate,Actualized,138301.36,Closed actual
F001207,2026_Q2_Forecast,2026-07-01,A6330,D07,R02,Corporate,Forecast,148583.59,Q2 reforecast adjustment
F001208,2026_Q2_Forecast,2026-08-01,A6330,D07,R02,Corporate,Forecast,154389.54,Q2 reforecast adjustment
F001209,2026_Q2_Forecast,2026-09-01,A6330,D07,R02,Corporate,Forecast,156633.47,Q2 reforecast adjustment
F001210,2026_Q2_Forecast,2026-10-01,A6330,D07,R02,Corporate,Forecast,164331.87,Q2 reforecast adjustment
F001211,2026_Q2_Forecast,2026-11-01,A6330,D07,R02,Corporate,Forecast,167344.62,Q2 reforecast adjustment
F001212,2026_Q2_Forecast,2026-12-01,A6330,D07,R02,Corporate,Forecast,156531.12,Q2 reforecast adjustment
F001213,2026_Q2_Forecast,2026-01-01,A6370,D10,R02,Corporate,Actualized,205059.43,Closed actual
F001214,2026_Q2_Forecast,2026-02-01,A6370,D10,R02,Corporate,Actualized,210481.31,Closed actual
F001215,2026_Q2_Forecast,2026-03-01,A6370,D10,R02,Corporate,Actualized,208780.77,Closed actual
F001216,2026_Q2_Forecast,2026-04-01,A6370,D10,R02,Corporate,Actualized,207353.58,Closed actual
F001217,2026_Q2_Forecast,2026-05-01,A6370,D10,R02,Corporate,Actualized,213061.34,Closed actual
F001218,2026_Q2_Forecast,2026-06-01,A6370,D10,R02,Corporate,Actualized,207452.04,Closed actual
F001219,2026_Q2_Forecast,2026-07-01,A6370,D10,R02,Corporate,Forecast,208085.81,Q2 reforecast adjustment
F001220,2026_Q2_Forecast,2026-08-01,A6370,D10,R02,Corporate,Forecast,216216.83,Q2 reforecast adjustment
F001221,2026_Q2_Forecast,2026-09-01,A6370,D10,R02,Corporate,Forecast,219359.37,Q2 reforecast adjustment
F001222,2026_Q2_Forecast,2026-10-01,A6370,D10,R02,Corporate,Forecast,230140.7,Q2 reforecast adjustment
