budget_row_id,budget_version,month_start,account_id,department_id,region_id,business_line,amount_usd,budget_driver
B001017,FY2026_Budget_v1,2026-09-01,A6110,D04,R03,Corporate,160696.66,Headcount and unit-cost plan
B001018,FY2026_Budget_v1,2026-10-01,A6110,D04,R03,Corporate,169214.17,Headcount and unit-cost plan
B001019,FY2026_Budget_v1,2026-11-01,A6110,D04,R03,Corporate,169847.53,Headcount and unit-cost plan
B001020,FY2026_Budget_v1,2026-12-01,A6110,D04,R03,Corporate,157054.83,Headcount and unit-cost plan
B001021,FY2026_Budget_v1,2026-01-01,A6130,D05,R03,Corporate,123650.77,Headcount and unit-cost plan
B001022,FY2026_Budget_v1,2026-02-01,A6130,D05,R03,Corporate,128728.9,Headcount and unit-cost plan
B001023,FY2026_Budget_v1,2026-03-01,A6130,D05,R03,Corporate,135709.84,Headcount and unit-cost plan
B001024,FY2026_Budget_v1,2026-04-01,A6130,D05,R03,Corporate,107270.31,Headcount and unit-cost plan
B001025,FY2026_Budget_v1,2026-05-01,A6130,D05,R03,Corporate,105756.85,Headcount and unit-cost plan
B001026,FY2026_Budget_v1,2026-06-01,A6130,D05,R03,Corporate,108089.91,Headcount and unit-cost plan
B001027,FY2026_Budget_v1,2026-07-01,A6130,D05,R03,Corporate,107480.11,Headcount and unit-cost plan
B001028,FY2026_Budget_v1,2026-08-01,A6130,D05,R03,Corporate,108274.02,Headcount and unit-cost plan
B001029,FY2026_Budget_v1,2026-09-01,A6130,D05,R03,Corporate,122065.36,Headcount and unit-cost plan
B001030,FY2026_Budget_v1,2026-10-01,A6130,D05,R03,Corporate,181417.27,Headcount and unit-cost plan
B001031,FY2026_Budget_v1,2026-11-01,A6130,D05,R03,Corporate,184146.92,Headcount and unit-cost plan
B001032,FY2026_Budget_v1,2026-12-01,A6130,D05,R03,Corporate,156420.58,Headcount and unit-cost plan
B001033,FY2026_Budget_v1,2026-01-01,A6350,D07,R03,Corporate,12846.83,Headcount and unit-cost plan
B001034,FY2026_Budget_v1,2026-02-01,A6350,D07,R03,Corporate,13374.43,Headcount and unit-cost plan
B001035,FY2026_Budget_v1,2026-03-01,A6350,D07,R03,Corporate,14099.72,Headcount and unit-cost plan
B001036,FY2026_Budget_v1,2026-04-01,A6350,D07,R03,Corporate,13325.5,Headcount and unit-cost plan
B001037,FY2026_Budget_v1,2026-05-01,A6350,D07,R03,Corporate,13137.5,Headcount and unit-cost plan
B001038,FY2026_Budget_v1,2026-06-01,A6350,D07,R03,Corporate,13427.32,Headcount and unit-cost plan
B001039,FY2026_Budget_v1,2026-07-01,A6350,D07,R03,Corporate,13351.57,Headcount and unit-cost plan
B001040,FY2026_Budget_v1,2026-08-01,A6350,D07,R03,Corporate,13450.18,Headcount and unit-cost plan
B001041,FY2026_Budget_v1,2026-09-01,A6350,D07,R03,Corporate,15163.4,Headcount and unit-cost plan
B001042,FY2026_Budget_v1,2026-10-01,A6350,D07,R03,Corporate,16720.48,Headcount and unit-cost plan
B001043,FY2026_Budget_v1,2026-11-01,A6350,D07,R03,Corporate,16972.07,Headcount and unit-cost plan
B001044,FY2026_Budget_v1,2026-12-01,A6350,D07,R03,Corporate,9010.4,Headcount and unit-cost plan
B001045,FY2026_Budget_v1,2026-01-01,A6360,D07,R03,Corporate,9810.3,Headcount and unit-cost plan
B001046,FY2026_Budget_v1,2026-02-01,A6360,D07,R03,Corporate,10213.2,Headcount and unit-cost plan
B001047,FY2026_Budget_v1,2026-03-01,A6360,D07,R03,Corporate,10767.06,Headcount and unit-cost plan
B001048,FY2026_Budget_v1,2026-04-01,A6360,D07,R03,Corporate,10175.84,Headcount and unit-cost plan
B001049,FY2026_Budget_v1,2026-05-01,A6360,D07,R03,Corporate,10032.27,Headcount and unit-cost plan
B001050,FY2026_Budget_v1,2026-06-01,A6360,D07,R03,Corporate,10253.59,Headcount and unit-cost plan
B001051,FY2026_Budget_v1,2026-07-01,A6360,D07,R03,Corporate,10195.74,Headcount and unit-cost plan
B001052,FY2026_Budget_v1,2026-08-01,A6360,D07,R03,Corporate,10271.05,Headcount and unit-cost plan
B001053,FY2026_Budget_v1,2026-09-01,A6360,D07,R03,Corporate,11579.32,Headcount and unit-cost plan
B001054,FY2026_Budget_v1,2026-10-01,A6360,D07,R03,Corporate,12768.37,Headcount and unit-cost plan
B001055,FY2026_Budget_v1,2026-11-01,A6360,D07,R03,Corporate,12960.48,Headcount and unit-cost plan
B001056,FY2026_Budget_v1,2026-12-01,A6360,D07,R03,Corporate,11009.07,Headcount and unit-cost plan
B001057,FY2026_Budget_v1,2026-01-01,A6210,D06,R03,Corporate,38515.86,Headcount and unit-cost plan
B001058,FY2026_Budget_v1,2026-02-01,A6210,D06,R03,Corporate,38676.59,Headcount and unit-cost plan
B001059,FY2026_Budget_v1,2026-03-01,A6210,D06,R03,Corporate,37193.98,Headcount and unit-cost plan
B001060,FY2026_Budget_v1,2026-04-01,A6210,D06,R03,Corporate,37320.14,Headcount and unit-cost plan
B001061,FY2026_Budget_v1,2026-05-01,A6210,D06,R03,Corporate,37539.25,Headcount and unit-cost plan
B001062,FY2026_Budget_v1,2026-06-01,A6210,D06,R03,Corporate,39563.84,Headcount and unit-cost plan
B001063,FY2026_Budget_v1,2026-07-01,A6210,D06,R03,Corporate,39862.5,Headcount and unit-cost plan
B001064,FY2026_Budget_v1,2026-08-01,A6210,D06,R03,Corporate,41660.81,Headcount and unit-cost plan
B001065,FY2026_Budget_v1,2026-09-01,A6210,D06,R03,Corporate,41800.58,Headcount and unit-cost plan
B001066,FY2026_Budget_v1,2026-10-01,A6210,D06,R03,Corporate,40237.97,Headcount and unit-cost plan
B001067,FY2026_Budget_v1,2026-11-01,A6210,D06,R03,Corporate,40127.32,Headcount and unit-cost plan
B001068,FY2026_Budget_v1,2026-12-01,A6210,D06,R03,Corporate,40219.05,Headcount and unit-cost plan
B001069,FY2026_Budget_v1,2026-01-01,A6310,D10,R03,Corporate,74276.32,Headcount and unit-cost plan
B001070,FY2026_Budget_v1,2026-02-01,A6310,D10,R03,Corporate,75081.92,Headcount and unit-cost plan
B001071,FY2026_Budget_v1,2026-03-01,A6310,D10,R03,Corporate,75081.92,Headcount and unit-cost plan
B001072,FY2026_Budget_v1,2026-04-01,A6310,D10,R03,Corporate,73470.72,Headcount and unit-cost plan
B001073,FY2026_Budget_v1,2026-05-01,A6310,D10,R03,Corporate,74276.32,Headcount and unit-cost plan
B001074,FY2026_Budget_v1,2026-06-01,A6310,D10,R03,Corporate,77498.72,Headcount and unit-cost plan
B001075,FY2026_Budget_v1,2026-07-01,A6310,D10,R03,Corporate,78304.32,Headcount and unit-cost plan
B001076,FY2026_Budget_v1,2026-08-01,A6310,D10,R03,Corporate,79915.52,Headcount and unit-cost plan
B001077,FY2026_Budget_v1,2026-09-01,A6310,D10,R03,Corporate,80721.12,Headcount and unit-cost plan
B001078,FY2026_Budget_v1,2026-10-01,A6310,D10,R03,Corporate,81526.72,Headcount and unit-cost plan
B001079,FY2026_Budget_v1,2026-11-01,A6310,D10,R03,Corporate,80721.12,Headcount and unit-cost plan
B001080,FY2026_Budget_v1,2026-12-01,A6310,D10,R03,Corporate,82332.32,Headcount and unit-cost plan
B001081,FY2026_Budget_v1,2026-01-01,A6320,D10,R03,Corporate,41960.22,Headcount and unit-cost plan
B001082,FY2026_Budget_v1,2026-02-01,A6320,D10,R03,Corporate,42415.32,Headcount and unit-cost plan
B001083,FY2026_Budget_v1,2026-03-01,A6320,D10,R03,Corporate,42415.32,Headcount and unit-cost plan
B001084,FY2026_Budget_v1,2026-04-01,A6320,D10,R03,Corporate,41505.12,Headcount and unit-cost plan
B001085,FY2026_Budget_v1,2026-05-01,A6320,D10,R03,Corporate,41960.22,Headcount and unit-cost plan
B001086,FY2026_Budget_v1,2026-06-01,A6320,D10,R03,Corporate,43780.62,Headcount and unit-cost plan
B001087,FY2026_Budget_v1,2026-07-01,A6320,D10,R03,Corporate,44235.72,Headcount and unit-cost plan
B001088,FY2026_Budget_v1,2026-08-01,A6320,D10,R03,Corporate,45145.92,Headcount and unit-cost plan
B001089,FY2026_Budget_v1,2026-09-01,A6320,D10,R03,Corporate,45601.02,Headcount and unit-cost plan
B001090,FY2026_Budget_v1,2026-10-01,A6320,D10,R03,Corporate,46056.12,Headcount and unit-cost plan
B001091,FY2026_Budget_v1,2026-11-01,A6320,D10,R03,Corporate,45601.02,Headcount and unit-cost plan
B001092,FY2026_Budget_v1,2026-12-01,A6320,D10,R03,Corporate,46511.22,Headcount and unit-cost plan
B001093,FY2026_Budget_v1,2026-01-01,A5000,D01,R04,Subscription,147016.6,Headcount and unit-cost plan
B001094,FY2026_Budget_v1,2026-02-01,A5000,D01,R04,Subscription,148534.39,Headcount and unit-cost plan
B001095,FY2026_Budget_v1,2026-03-01,A5000,D01,R04,Subscription,153025.23,Headcount and unit-cost plan
B001096,FY2026_Budget_v1,2026-04-01,A5000,D01,R04,Subscription,151034.88,Headcount and unit-cost plan
B001097,FY2026_Budget_v1,2026-05-01,A5000,D01,R04,Subscription,156150.11,Headcount and unit-cost plan
B001098,FY2026_Budget_v1,2026-06-01,A5000,D01,R04,Subscription,162550.68,Headcount and unit-cost plan
B001099,FY2026_Budget_v1,2026-07-01,A5000,D01,R04,Subscription,167342.85,Headcount and unit-cost plan
B001100,FY2026_Budget_v1,2026-08-01,A5000,D01,R04,Subscription,164629.54,Headcount and unit-cost plan
B001101,FY2026_Budget_v1,2026-09-01,A5000,D01,R04,Subscription,163433.73,Headcount and unit-cost plan
B001102,FY2026_Budget_v1,2026-10-01,A5000,D01,R04,Subscription,167067.66,Headcount and unit-cost plan
B001103,FY2026_Budget_v1,2026-11-01,A5000,D01,R04,Subscription,161584.18,Headcount and unit-cost plan
B001104,FY2026_Budget_v1,2026-12-01,A5000,D01,R04,Subscription,163369.87,Headcount and unit-cost plan
B001105,FY2026_Budget_v1,2026-01-01,A5050,D01,R04,Subscription,19951.75,Headcount and unit-cost plan
B001106,FY2026_Budget_v1,2026-02-01,A5050,D01,R04,Subscription,20266.86,Headcount and unit-cost plan
B001107,FY2026_Budget_v1,2026-03-01,A5050,D01,R04,Subscription,20664.65,Headcount and unit-cost plan
B001108,FY2026_Budget_v1,2026-04-01,A5050,D01,R04,Subscription,20680.56,Headcount and unit-cost plan
B001109,FY2026_Budget_v1,2026-05-01,A5050,D01,R04,Subscription,21198.37,Headcount and unit-cost plan
B001110,FY2026_Budget_v1,2026-06-01,A5050,D01,R04,Subscription,22056.74,Headcount and unit-cost plan
B001111,FY2026_Budget_v1,2026-07-01,A5050,D01,R04,Subscription,22332.14,Headcount and unit-cost plan
B001112,FY2026_Budget_v1,2026-08-01,A5050,D01,R04,Subscription,22210.64,Headcount and unit-cost plan
B001113,FY2026_Budget_v1,2026-09-01,A5050,D01,R04,Subscription,22126.76,Headcount and unit-cost plan
B001114,FY2026_Budget_v1,2026-10-01,A5050,D01,R04,Subscription,22169.13,Headcount and unit-cost plan
B001115,FY2026_Budget_v1,2026-11-01,A5050,D01,R04,Subscription,22228.9,Headcount and unit-cost plan
B001116,FY2026_Budget_v1,2026-12-01,A5050,D01,R04,Subscription,22107.55,Headcount and unit-cost plan
B001117,FY2026_Budget_v1,2026-01-01,A6110,D04,R04,Corporate,84300.73,Headcount and unit-cost plan
B001118,FY2026_Budget_v1,2026-02-01,A6110,D04,R04,Corporate,85245.61,Headcount and unit-cost plan
B001119,FY2026_Budget_v1,2026-03-01,A6110,D04,R04,Corporate,78633.99,Headcount and unit-cost plan
B001120,FY2026_Budget_v1,2026-04-01,A6110,D04,R04,Corporate,73581.63,Headcount and unit-cost plan
B001121,FY2026_Budget_v1,2026-05-01,A6110,D04,R04,Corporate,74814.11,Headcount and unit-cost plan
B001122,FY2026_Budget_v1,2026-06-01,A6110,D04,R04,Corporate,78162.26,Headcount and unit-cost plan
B001123,FY2026_Budget_v1,2026-07-01,A6110,D04,R04,Corporate,79507.48,Headcount and unit-cost plan
B001124,FY2026_Budget_v1,2026-08-01,A6110,D04,R04,Corporate,79818.62,Headcount and unit-cost plan
B001125,FY2026_Budget_v1,2026-09-01,A6110,D04,R04,Corporate,78605.4,Headcount and unit-cost plan
B001126,FY2026_Budget_v1,2026-10-01,A6110,D04,R04,Corporate,79005.18,Headcount and unit-cost plan
B001127,FY2026_Budget_v1,2026-11-01,A6110,D04,R04,Corporate,79040.8,Headcount and unit-cost plan
B001128,FY2026_Budget_v1,2026-12-01,A6110,D04,R04,Corporate,78645.07,Headcount and unit-cost plan
B001129,FY2026_Budget_v1,2026-01-01,A6130,D05,R04,Corporate,83118.86,Headcount and unit-cost plan
B001130,FY2026_Budget_v1,2026-02-01,A6130,D05,R04,Corporate,83719.96,Headcount and unit-cost plan
B001131,FY2026_Budget_v1,2026-03-01,A6130,D05,R04,Corporate,70108.35,Headcount and unit-cost plan
B001132,FY2026_Budget_v1,2026-04-01,A6130,D05,R04,Corporate,50807.37,Headcount and unit-cost plan
B001133,FY2026_Budget_v1,2026-05-01,A6130,D05,R04,Corporate,51140.27,Headcount and unit-cost plan
B001134,FY2026_Budget_v1,2026-06-01,A6130,D05,R04,Corporate,53701.92,Headcount and unit-cost plan
B001135,FY2026_Budget_v1,2026-07-01,A6130,D05,R04,Corporate,54941.13,Headcount and unit-cost plan
B001136,FY2026_Budget_v1,2026-08-01,A6130,D05,R04,Corporate,55787.57,Headcount and unit-cost plan
B001137,FY2026_Budget_v1,2026-09-01,A6130,D05,R04,Corporate,54172.73,Headcount and unit-cost plan
B001138,FY2026_Budget_v1,2026-10-01,A6130,D05,R04,Corporate,73672.57,Headcount and unit-cost plan
B001139,FY2026_Budget_v1,2026-11-01,A6130,D05,R04,Corporate,73503.01,Headcount and unit-cost plan
B001140,FY2026_Budget_v1,2026-12-01,A6130,D05,R04,Corporate,73176.02,Headcount and unit-cost plan
B001141,FY2026_Budget_v1,2026-01-01,A6350,D07,R04,Corporate,8635.73,Headcount and unit-cost plan
B001142,FY2026_Budget_v1,2026-02-01,A6350,D07,R04,Corporate,8698.17,Headcount and unit-cost plan
B001143,FY2026_Budget_v1,2026-03-01,A6350,D07,R04,Corporate,7283.98,Headcount and unit-cost plan
B001144,FY2026_Budget_v1,2026-04-01,A6350,D07,R04,Corporate,6311.47,Headcount and unit-cost plan
B001145,FY2026_Budget_v1,2026-05-01,A6350,D07,R04,Corporate,6352.83,Headcount and unit-cost plan
B001146,FY2026_Budget_v1,2026-06-01,A6350,D07,R04,Corporate,6671.05,Headcount and unit-cost plan
B001147,FY2026_Budget_v1,2026-07-01,A6350,D07,R04,Corporate,6824.98,Headcount and unit-cost plan
B001148,FY2026_Budget_v1,2026-08-01,A6350,D07,R04,Corporate,6930.13,Headcount and unit-cost plan
B001149,FY2026_Budget_v1,2026-09-01,A6350,D07,R04,Corporate,6729.54,Headcount and unit-cost plan
B001150,FY2026_Budget_v1,2026-10-01,A6350,D07,R04,Corporate,6790.1,Headcount and unit-cost plan
B001151,FY2026_Budget_v1,2026-11-01,A6350,D07,R04,Corporate,6774.47,Headcount and unit-cost plan
B001152,FY2026_Budget_v1,2026-12-01,A6350,D07,R04,Corporate,4215.21,Headcount and unit-cost plan
B001153,FY2026_Budget_v1,2026-01-01,A6360,D07,R04,Corporate,6594.55,Headcount and unit-cost plan
B001154,FY2026_Budget_v1,2026-02-01,A6360,D07,R04,Corporate,6642.25,Headcount and unit-cost plan
B001155,FY2026_Budget_v1,2026-03-01,A6360,D07,R04,Corporate,5562.31,Headcount and unit-cost plan
B001156,FY2026_Budget_v1,2026-04-01,A6360,D07,R04,Corporate,4819.67,Headcount and unit-cost plan
B001157,FY2026_Budget_v1,2026-05-01,A6360,D07,R04,Corporate,4851.25,Headcount and unit-cost plan
B001158,FY2026_Budget_v1,2026-06-01,A6360,D07,R04,Corporate,5094.25,Headcount and unit-cost plan
B001159,FY2026_Budget_v1,2026-07-01,A6360,D07,R04,Corporate,5211.81,Headcount and unit-cost plan
B001160,FY2026_Budget_v1,2026-08-01,A6360,D07,R04,Corporate,5292.1,Headcount and unit-cost plan
B001161,FY2026_Budget_v1,2026-09-01,A6360,D07,R04,Corporate,5138.92,Headcount and unit-cost plan
B001162,FY2026_Budget_v1,2026-10-01,A6360,D07,R04,Corporate,5185.16,Headcount and unit-cost plan
B001163,FY2026_Budget_v1,2026-11-01,A6360,D07,R04,Corporate,5173.24,Headcount and unit-cost plan
B001164,FY2026_Budget_v1,2026-12-01,A6360,D07,R04,Corporate,5150.22,Headcount and unit-cost plan
B001165,FY2026_Budget_v1,2026-01-01,A6210,D06,R04,Corporate,30716.31,Headcount and unit-cost plan
B001166,FY2026_Budget_v1,2026-02-01,A6210,D06,R04,Corporate,30816.7,Headcount and unit-cost plan
B001167,FY2026_Budget_v1,2026-03-01,A6210,D06,R04,Corporate,30943.43,Headcount and unit-cost plan
B001168,FY2026_Budget_v1,2026-04-01,A6210,D06,R04,Corporate,30948.5,Headcount and unit-cost plan
B001169,FY2026_Budget_v1,2026-05-01,A6210,D06,R04,Corporate,31113.47,Headcount and unit-cost plan
B001170,FY2026_Budget_v1,2026-06-01,A6210,D06,R04,Corporate,31386.92,Headcount and unit-cost plan
B001171,FY2026_Budget_v1,2026-07-01,A6210,D06,R04,Corporate,33098.67,Headcount and unit-cost plan
B001172,FY2026_Budget_v1,2026-08-01,A6210,D06,R04,Corporate,33059.96,Headcount and unit-cost plan
B001173,FY2026_Budget_v1,2026-09-01,A6210,D06,R04,Corporate,34657.24,Headcount and unit-cost plan
B001174,FY2026_Budget_v1,2026-10-01,A6210,D06,R04,Corporate,33046.73,Headcount and unit-cost plan
B001175,FY2026_Budget_v1,2026-11-01,A6210,D06,R04,Corporate,34689.77,Headcount and unit-cost plan
B001176,FY2026_Budget_v1,2026-12-01,A6210,D06,R04,Corporate,34651.11,Headcount and unit-cost plan
B001177,FY2026_Budget_v1,2026-01-01,A6310,D10,R04,Corporate,26892.2,Headcount and unit-cost plan
B001178,FY2026_Budget_v1,2026-02-01,A6310,D10,R04,Corporate,26892.2,Headcount and unit-cost plan
B001179,FY2026_Budget_v1,2026-03-01,A6310,D10,R04,Corporate,26892.2,Headcount and unit-cost plan
B001180,FY2026_Budget_v1,2026-04-01,A6310,D10,R04,Corporate,26892.2,Headcount and unit-cost plan
B001181,FY2026_Budget_v1,2026-05-01,A6310,D10,R04,Corporate,26892.2,Headcount and unit-cost plan
B001182,FY2026_Budget_v1,2026-06-01,A6310,D10,R04,Corporate,26892.2,Headcount and unit-cost plan
B001183,FY2026_Budget_v1,2026-07-01,A6310,D10,R04,Corporate,27517.6,Headcount and unit-cost plan
B001184,FY2026_Budget_v1,2026-08-01,A6310,D10,R04,Corporate,27517.6,Headcount and unit-cost plan
B001185,FY2026_Budget_v1,2026-09-01,A6310,D10,R04,Corporate,28143,Headcount and unit-cost plan
B001186,FY2026_Budget_v1,2026-10-01,A6310,D10,R04,Corporate,28143,Headcount and unit-cost plan
B001187,FY2026_Budget_v1,2026-11-01,A6310,D10,R04,Corporate,28143,Headcount and unit-cost plan
B001188,FY2026_Budget_v1,2026-12-01,A6310,D10,R04,Corporate,28143,Headcount and unit-cost plan
B001189,FY2026_Budget_v1,2026-01-01,A6320,D10,R04,Corporate,19569.3,Headcount and unit-cost plan
B001190,FY2026_Budget_v1,2026-02-01,A6320,D10,R04,Corporate,19569.3,Headcount and unit-cost plan
B001191,FY2026_Budget_v1,2026-03-01,A6320,D10,R04,Corporate,19569.3,Headcount and unit-cost plan
B001192,FY2026_Budget_v1,2026-04-01,A6320,D10,R04,Corporate,19569.3,Headcount and unit-cost plan
B001193,FY2026_Budget_v1,2026-05-01,A6320,D10,R04,Corporate,19569.3,Headcount and unit-cost plan
B001194,FY2026_Budget_v1,2026-06-01,A6320,D10,R04,Corporate,19569.3,Headcount and unit-cost plan
B001195,FY2026_Budget_v1,2026-07-01,A6320,D10,R04,Corporate,20024.4,Headcount and unit-cost plan
B001196,FY2026_Budget_v1,2026-08-01,A6320,D10,R04,Corporate,20024.4,Headcount and unit-cost plan
B001197,FY2026_Budget_v1,2026-09-01,A6320,D10,R04,Corporate,20479.5,Headcount and unit-cost plan
B001198,FY2026_Budget_v1,2026-10-01,A6320,D10,R04,Corporate,20479.5,Headcount and unit-cost plan
B001199,FY2026_Budget_v1,2026-11-01,A6320,D10,R04,Corporate,20479.5,Headcount and unit-cost plan
B001200,FY2026_Budget_v1,2026-12-01,A6320,D10,R04,Corporate,20479.5,Headcount and unit-cost plan
B001201,FY2026_Budget_v1,2026-01-01,A6330,D07,R02,Corporate,203212.7,Headcount and unit-cost plan
B001202,FY2026_Budget_v1,2026-02-01,A6330,D07,R02,Corporate,208856.82,Headcount and unit-cost plan
B001203,FY2026_Budget_v1,2026-03-01,A6330,D07,R02,Corporate,204888.82,Headcount and unit-cost plan
B001204,FY2026_Budget_v1,2026-04-01,A6330,D07,R02,Corporate,133029.05,Headcount and unit-cost plan
B001205,FY2026_Budget_v1,2026-05-01,A6330,D07,R02,Corporate,132241.31,Headcount and unit-cost plan
B001206,FY2026_Budget_v1,2026-06-01,A6330,D07,R02,Corporate,136728.64,Headcount and unit-cost plan
B001207,FY2026_Budget_v1,2026-07-01,A6330,D07,R02,Corporate,137577.4,Headcount and unit-cost plan
B001208,FY2026_Budget_v1,2026-08-01,A6330,D07,R02,Corporate,142953.28,Headcount and unit-cost plan
B001209,FY2026_Budget_v1,2026-09-01,A6330,D07,R02,Corporate,145030.99,Headcount and unit-cost plan
B001210,FY2026_Budget_v1,2026-10-01,A6330,D07,R02,Corporate,152159.14,Headcount and unit-cost plan
B001211,FY2026_Budget_v1,2026-11-01,A6330,D07,R02,Corporate,154948.72,Headcount and unit-cost plan
B001212,FY2026_Budget_v1,2026-12-01,A6330,D07,R02,Corporate,144936.22,Headcount and unit-cost plan
B001213,FY2026_Budget_v1,2026-01-01,A6370,D10,R02,Corporate,206975.9,Headcount and unit-cost plan
B001214,FY2026_Budget_v1,2026-02-01,A6370,D10,R02,Corporate,212724.53,Headcount and unit-cost plan
B001215,FY2026_Budget_v1,2026-03-01,A6370,D10,R02,Corporate,208683.06,Headcount and unit-cost plan
B001216,FY2026_Budget_v1,2026-04-01,A6370,D10,R02,Corporate,203238.84,Headcount and unit-cost plan
B001217,FY2026_Budget_v1,2026-05-01,A6370,D10,R02,Corporate,202035.33,Headcount and unit-cost plan
B001218,FY2026_Budget_v1,2026-06-01,A6370,D10,R02,Corporate,208890.97,Headcount and unit-cost plan
B001219,FY2026_Budget_v1,2026-07-01,A6370,D10,R02,Corporate,210187.69,Headcount and unit-cost plan
B001220,FY2026_Budget_v1,2026-08-01,A6370,D10,R02,Corporate,218400.84,Headcount and unit-cost plan
B001221,FY2026_Budget_v1,2026-09-01,A6370,D10,R02,Corporate,221575.12,Headcount and unit-cost plan
B001222,FY2026_Budget_v1,2026-10-01,A6370,D10,R02,Corporate,232465.35,Headcount and unit-cost plan
B001223,FY2026_Budget_v1,2026-11-01,A6370,D10,R02,Corporate,236727.21,Headcount and unit-cost plan
B001224,FY2026_Budget_v1,2026-12-01,A6370,D10,R02,Corporate,221430.34,Headcount and unit-cost plan
B001225,FY2026_Budget_v1,2026-01-01,A6340,D08,R02,Corporate,0,Headcount and unit-cost plan
B001226,FY2026_Budget_v1,2026-02-01,A6340,D08,R02,Corporate,15736.7,Headcount and unit-cost plan
B001227,FY2026_Budget_v1,2026-03-01,A6340,D08,R02,Corporate,71618.97,Headcount and unit-cost plan
B001228,FY2026_Budget_v1,2026-04-01,A6340,D08,R02,Corporate,13204.03,Headcount and unit-cost plan
B001229,FY2026_Budget_v1,2026-05-01,A6340,D08,R02,Corporate,12454.29,Headcount and unit-cost plan
B001230,FY2026_Budget_v1,2026-06-01,A6340,D08,R02,Corporate,0,Headcount and unit-cost plan
B001231,FY2026_Budget_v1,2026-07-01,A6340,D08,R02,Corporate,0,Headcount and unit-cost plan
B001232,FY2026_Budget_v1,2026-08-01,A6340,D08,R02,Corporate,33590.94,Headcount and unit-cost plan
B001233,FY2026_Budget_v1,2026-09-01,A6340,D08,R02,Corporate,0,Headcount and unit-cost plan
B001234,FY2026_Budget_v1,2026-10-01,A6340,D08,R02,Corporate,0,Headcount and unit-cost plan
B001235,FY2026_Budget_v1,2026-11-01,A6340,D08,R02,Corporate,45516.54,Headcount and unit-cost plan
B001236,FY2026_Budget_v1,2026-12-01,A6340,D08,R02,Corporate,0,Headcount and unit-cost plan
B001237,FY2026_Budget_v1,2026-01-01,A6340,D08,R03,Corporate,0,Headcount and unit-cost plan
B001238,FY2026_Budget_v1,2026-02-01,A6340,D08,R03,Corporate,15397.6,Headcount and unit-cost plan
B001239,FY2026_Budget_v1,2026-03-01,A6340,D08,R03,Corporate,12789.17,Headcount and unit-cost plan
B001240,FY2026_Budget_v1,2026-04-01,A6340,D08,R03,Corporate,0,Headcount and unit-cost plan
B001241,FY2026_Budget_v1,2026-05-01,A6340,D08,R03,Corporate,14954.1,Headcount and unit-cost plan
B001242,FY2026_Budget_v1,2026-06-01,A6340,D08,R03,Corporate,63297.65,Headcount and unit-cost plan
B001243,FY2026_Budget_v1,2026-07-01,A6340,D08,R03,Corporate,12961.06,Headcount and unit-cost plan
B001244,FY2026_Budget_v1,2026-08-01,A6340,D08,R03,Corporate,29716.18,Headcount and unit-cost plan
B001245,FY2026_Budget_v1,2026-09-01,A6340,D08,R03,Corporate,14422.33,Headcount and unit-cost plan
B001246,FY2026_Budget_v1,2026-10-01,A6340,D08,R03,Corporate,27568.01,Headcount and unit-cost plan
B001247,FY2026_Budget_v1,2026-11-01,A6340,D08,R03,Corporate,0,Headcount and unit-cost plan
B001248,FY2026_Budget_v1,2026-12-01,A6340,D08,R03,Corporate,44433.45,Headcount and unit-cost plan
B001249,FY2026_Budget_v1,2026-01-01,A6340,D08,R04,Corporate,0,Headcount and unit-cost plan
B001250,FY2026_Budget_v1,2026-02-01,A6340,D08,R04,Corporate,0,Headcount and unit-cost plan
B001251,FY2026_Budget_v1,2026-03-01,A6340,D08,R04,Corporate,0,Headcount and unit-cost plan
B001252,FY2026_Budget_v1,2026-04-01,A6340,D08,R04,Corporate,0,Headcount and unit-cost plan
B001253,FY2026_Budget_v1,2026-05-01,A6340,D08,R04,Corporate,12589.72,Headcount and unit-cost plan
B001254,FY2026_Budget_v1,2026-06-01,A6340,D08,R04,Corporate,0,Headcount and unit-cost plan
B001255,FY2026_Budget_v1,2026-07-01,A6340,D08,R04,Corporate,11532.49,Headcount and unit-cost plan
B001256,FY2026_Budget_v1,2026-08-01,A6340,D08,R04,Corporate,0,Headcount and unit-cost plan
B001257,FY2026_Budget_v1,2026-09-01,A6340,D08,R04,Corporate,12170.84,Headcount and unit-cost plan
B001258,FY2026_Budget_v1,2026-10-01,A6340,D08,R04,Corporate,10030,Headcount and unit-cost plan
B001259,FY2026_Budget_v1,2026-11-01,A6340,D08,R04,Corporate,13219.03,Headcount and unit-cost plan
B001260,FY2026_Budget_v1,2026-12-01,A6340,D08,R04,Corporate,0,Headcount and unit-cost plan
