month_start,employee_id,department_id,region_id,fte,monthly_base_salary_usd,bonus_accrual_usd,benefits_usd,payroll_taxes_usd,total_personnel_cost_usd
2025-03-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-04-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-05-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-06-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-07-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-08-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-09-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-10-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-11-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2025-12-01,E0008,D04,R02,1,8102.77,1620.55,1215.42,619.86,11558.61
2026-01-01,E0008,D04,R02,1,8386.37,1677.27,1257.96,641.56,11963.16
2026-02-01,E0008,D04,R02,1,8386.37,1677.27,1257.96,641.56,11963.16
2026-03-01,E0008,D04,R02,1,8386.37,1677.27,1257.96,641.56,11963.16
2026-04-01,E0008,D04,R02,1,8386.37,1677.27,1257.96,641.56,11963.16
2026-05-01,E0008,D04,R02,1,8386.37,1677.27,1257.96,641.56,11963.16
2026-06-01,E0008,D04,R02,1,8386.37,1677.27,1257.96,641.56,11963.16
2023-01-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-02-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-03-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-04-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-05-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-06-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-07-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-08-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-09-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-10-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-11-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2023-12-01,E0009,D02,R01,1,6394.52,511.56,959.18,489.18,8354.45
2024-01-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-02-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-03-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-04-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-05-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-06-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-07-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-08-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-09-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-10-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-11-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2024-12-01,E0009,D02,R01,1,6618.33,529.47,992.75,506.3,8646.85
2025-01-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-02-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-03-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-04-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-05-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-06-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-07-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-08-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-09-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-10-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-11-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2025-12-01,E0009,D02,R01,1,6849.97,548,1027.5,524.02,8949.49
2026-01-01,E0009,D02,R01,1,7089.72,567.18,1063.46,542.36,9262.72
2026-02-01,E0009,D02,R01,1,7089.72,567.18,1063.46,542.36,9262.72
2026-03-01,E0009,D02,R01,1,7089.72,567.18,1063.46,542.36,9262.72
2026-04-01,E0009,D02,R01,1,7089.72,567.18,1063.46,542.36,9262.72
2026-05-01,E0009,D02,R01,1,7089.72,567.18,1063.46,542.36,9262.72
2026-06-01,E0009,D02,R01,1,7089.72,567.18,1063.46,542.36,9262.72
2023-01-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-02-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-03-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-04-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-05-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-06-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-07-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-08-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-09-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-10-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-11-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2023-12-01,E0010,D01,R01,1,11997.74,959.82,1799.66,917.83,15675.05
2024-01-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-02-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-03-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-04-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-05-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-06-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-07-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-08-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-09-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-10-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-11-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2024-12-01,E0010,D01,R01,1,12417.66,993.41,1862.65,949.95,16223.68
2025-01-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-02-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-03-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-04-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-05-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-06-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-07-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-08-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-09-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-10-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-11-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2025-12-01,E0010,D01,R01,1,12852.28,1028.18,1927.84,983.2,16791.51
2026-01-01,E0010,D01,R01,1,13302.11,1064.17,1995.32,1017.61,17379.21
2026-02-01,E0010,D01,R01,1,13302.11,1064.17,1995.32,1017.61,17379.21
2026-03-01,E0010,D01,R01,1,13302.11,1064.17,1995.32,1017.61,17379.21
2026-04-01,E0010,D01,R01,1,13302.11,1064.17,1995.32,1017.61,17379.21
2026-05-01,E0010,D01,R01,1,13302.11,1064.17,1995.32,1017.61,17379.21
2026-06-01,E0010,D01,R01,1,13302.11,1064.17,1995.32,1017.61,17379.21
2023-01-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-02-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-03-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-04-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-05-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-06-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-07-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-08-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-09-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-10-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-11-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2023-12-01,E0011,D03,R01,1,23681.17,4736.23,3552.18,1811.61,33781.19
2024-01-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-02-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-03-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-04-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-05-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-06-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-07-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-08-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-09-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-10-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-11-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2024-12-01,E0011,D03,R01,1,24510.01,4902,3676.5,1875.02,34963.54
2025-01-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-02-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-03-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-04-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-05-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-06-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-07-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-08-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-09-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-10-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-11-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2025-12-01,E0011,D03,R01,1,25367.87,5073.57,3805.18,1940.64,36187.26
2026-01-01,E0011,D03,R01,1,26255.74,5251.15,3938.36,2008.56,37453.81
2026-02-01,E0011,D03,R01,1,26255.74,5251.15,3938.36,2008.56,37453.81
2026-03-01,E0011,D03,R01,1,26255.74,5251.15,3938.36,2008.56,37453.81
2026-04-01,E0011,D03,R01,1,26255.74,5251.15,3938.36,2008.56,37453.81
2026-05-01,E0011,D03,R01,1,26255.74,5251.15,3938.36,2008.56,37453.81
2026-06-01,E0011,D03,R01,1,26255.74,5251.15,3938.36,2008.56,37453.81
2023-01-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-02-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-03-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-04-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-05-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-06-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-07-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-08-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-09-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-10-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-11-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2023-12-01,E0012,D06,R01,1,12940,1035.2,1941,989.91,16906.1
2024-01-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-02-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-03-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-04-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-05-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-06-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-07-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-08-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-09-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-10-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-11-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2024-12-01,E0012,D06,R01,1,13392.9,1071.43,2008.93,1024.56,17497.82
2025-01-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-02-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-03-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-04-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-05-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-06-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-07-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-08-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-09-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-10-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-11-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2025-12-01,E0012,D06,R01,1,13861.65,1108.93,2079.25,1060.42,18110.24
2026-01-01,E0012,D06,R01,1,14346.8,1147.74,2152.02,1097.53,18744.1
2026-02-01,E0012,D06,R01,1,14346.8,1147.74,2152.02,1097.53,18744.1
2026-03-01,E0012,D06,R01,1,14346.8,1147.74,2152.02,1097.53,18744.1
2026-04-01,E0012,D06,R01,1,14346.8,1147.74,2152.02,1097.53,18744.1
2026-05-01,E0012,D06,R01,1,14346.8,1147.74,2152.02,1097.53,18744.1
2026-06-01,E0012,D06,R01,1,14346.8,1147.74,2152.02,1097.53,18744.1
2023-01-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-02-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-03-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-04-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-05-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-06-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-07-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-08-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-09-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-10-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-11-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2023-12-01,E0013,D06,R01,1,14839.74,1187.18,2225.96,1135.24,19388.12
2024-01-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-02-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-03-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-04-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-05-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-06-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-07-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-08-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-09-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-10-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-11-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2024-12-01,E0013,D06,R01,1,15359.13,1228.73,2303.87,1174.97,20066.7
2025-01-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-02-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-03-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-04-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-05-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-06-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-07-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-08-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-09-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-10-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-11-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2025-12-01,E0013,D06,R01,1,15896.7,1271.74,2384.51,1216.1,20769.04
2026-01-01,E0013,D06,R01,1,16453.08,1316.25,2467.96,1258.66,21495.96
2026-02-01,E0013,D06,R01,1,16453.08,1316.25,2467.96,1258.66,21495.96
2026-03-01,E0013,D06,R01,1,16453.08,1316.25,2467.96,1258.66,21495.96
2026-04-01,E0013,D06,R01,1,16453.08,1316.25,2467.96,1258.66,21495.96
2026-05-01,E0013,D06,R01,1,16453.08,1316.25,2467.96,1258.66,21495.96
2026-06-01,E0013,D06,R01,1,16453.08,1316.25,2467.96,1258.66,21495.96
2023-01-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-02-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-03-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-04-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-05-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-06-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-07-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-08-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-09-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-10-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-11-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2023-12-01,E0014,D09,R02,1,18353.32,1468.27,2753,1404.03,23978.62
2024-01-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-02-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-03-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-04-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-05-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-06-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-07-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-08-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-09-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-10-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-11-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2024-12-01,E0014,D09,R02,1,18995.69,1519.66,2849.35,1453.17,24817.87
2025-01-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-02-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-03-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-04-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-05-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-06-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-07-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-08-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-09-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-10-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-11-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2025-12-01,E0014,D09,R02,1,19660.54,1572.84,2949.08,1504.03,25686.49
2026-01-01,E0014,D09,R02,1,20348.66,1627.89,3052.3,1556.67,26585.52
2026-02-01,E0014,D09,R02,1,20348.66,1627.89,3052.3,1556.67,26585.52
2026-03-01,E0014,D09,R02,1,20348.66,1627.89,3052.3,1556.67,26585.52
2026-04-01,E0014,D09,R02,1,20348.66,1627.89,3052.3,1556.67,26585.52
2026-05-01,E0014,D09,R02,1,20348.66,1627.89,3052.3,1556.67,26585.52
2026-06-01,E0014,D09,R02,1,20348.66,1627.89,3052.3,1556.67,26585.52
2023-01-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-02-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-03-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-04-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-05-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-06-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-07-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-08-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-09-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-10-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-11-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2023-12-01,E0015,D01,R01,1,15082.27,1206.58,2262.34,1153.79,19704.99
2024-01-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-02-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-03-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-04-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-05-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-06-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-07-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-08-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-09-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-10-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-11-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2024-12-01,E0015,D01,R01,1,15610.15,1248.81,2341.52,1194.18,20394.66
2025-01-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-02-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-03-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-04-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-05-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-06-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-07-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-08-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-09-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-10-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-11-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2025-12-01,E0015,D01,R01,1,16156.51,1292.52,2423.48,1235.97,21108.47
2026-01-01,E0015,D01,R01,1,16721.98,1337.76,2508.3,1279.23,21847.27
2026-02-01,E0015,D01,R01,1,16721.98,1337.76,2508.3,1279.23,21847.27
2026-03-01,E0015,D01,R01,1,16721.98,1337.76,2508.3,1279.23,21847.27
2026-04-01,E0015,D01,R01,1,16721.98,1337.76,2508.3,1279.23,21847.27
2026-05-01,E0015,D01,R01,1,16721.98,1337.76,2508.3,1279.23,21847.27
2026-06-01,E0015,D01,R01,1,16721.98,1337.76,2508.3,1279.23,21847.27
2023-01-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-02-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-03-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-04-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-05-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-06-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-07-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-08-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-09-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-10-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-11-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2023-12-01,E0016,D08,R04,1,15122.77,3024.55,2268.42,1156.89,21572.63
2024-01-01,E0016,D08,R04,1,15652.07,3130.41,2347.81,1197.38,22327.68
