month_start,employee_id,region_id,available_hours,billable_hours,internal_hours,bench_hours,utilization_rate
2024-02-01,E0206,R03,158.4,113.6,22.3,22.4,0.7174
2024-03-01,E0206,R03,166.4,133.6,21.8,11,0.8031
2024-04-01,E0206,R03,158.4,104.6,21.4,32.4,0.6605
2024-05-01,E0206,R03,158.4,124.7,10.9,22.8,0.7869
2024-06-01,E0206,R03,158.4,115.2,7.9,35.3,0.7274
2024-07-01,E0206,R03,166.4,118.2,22.5,25.7,0.7101
2024-08-01,E0206,R03,150.4,121.2,16,13.2,0.8057
2024-09-01,E0206,R03,166.4,119.6,17.9,28.9,0.7188
2024-10-01,E0206,R03,158.4,97.4,7.6,53.4,0.6151
2024-11-01,E0206,R03,158.4,118.7,15,24.7,0.7494
2024-12-01,E0206,R03,158.4,101.7,19.3,37.3,0.6422
2025-01-01,E0206,R03,158.4,116.4,14.1,27.9,0.7346
2025-02-01,E0206,R03,142.4,101.7,14.5,26.2,0.7141
2025-03-01,E0206,R03,166.4,146.1,16.3,4,0.8782
2025-04-01,E0206,R03,150.4,107.2,20.8,22.4,0.7127
2025-05-01,E0206,R03,150.4,118.1,6,26.3,0.7852
2025-06-01,E0206,R03,166.4,113,13.8,39.6,0.6793
2025-07-01,E0206,R03,150.4,106.5,20.4,23.5,0.7082
2025-08-01,E0206,R03,150.4,119.5,11.9,19,0.7948
2025-09-01,E0206,R03,142.4,108.9,17,16.5,0.7646
2025-10-01,E0206,R03,142.4,115.5,20.2,6.7,0.8108
2025-11-01,E0206,R03,142.4,111.1,10.1,21.3,0.7799
2025-12-01,E0206,R03,158.4,97.3,10.6,50.5,0.6146
2026-01-01,E0206,R03,166.4,105.2,20.9,40.2,0.6325
2026-02-01,E0206,R03,158.4,124.7,10.5,23.3,0.787
2026-03-01,E0206,R03,166.4,112,15.9,38.6,0.673
2026-04-01,E0206,R03,166.4,128.6,15.2,22.6,0.7727
2026-05-01,E0206,R03,158.4,131.3,13.4,13.7,0.8288
2026-06-01,E0206,R03,150.4,126.5,12.7,11.2,0.8413
2023-01-01,E0210,R02,150.4,108,14.9,27.5,0.718
2023-02-01,E0210,R02,158.4,111.2,20.1,27.1,0.7023
2023-03-01,E0210,R02,158.4,112.8,17.2,28.4,0.712
2023-04-01,E0210,R02,166.4,103.1,17.4,45.9,0.6194
2023-05-01,E0210,R02,158.4,123.8,25.7,8.9,0.7815
2023-06-01,E0210,R02,142.4,102.3,14.6,25.5,0.7182
2023-07-01,E0210,R02,150.4,116.2,17.7,16.5,0.7724
2023-08-01,E0210,R02,150.4,120.3,18.9,11.2,0.7997
2023-09-01,E0210,R02,158.4,128.9,8.3,21.2,0.8136
2023-10-01,E0210,R02,158.4,119.7,17.3,21.4,0.7556
2023-11-01,E0210,R02,166.4,116.3,19.9,30.2,0.6989
2023-12-01,E0210,R02,142.4,91.2,15,36.2,0.6405
2024-01-01,E0210,R02,158.4,111.7,14.6,32.1,0.7049
2024-02-01,E0210,R02,150.4,116.8,12.9,20.7,0.7764
2024-03-01,E0210,R02,158.4,104.2,18.4,35.9,0.6577
2024-04-01,E0210,R02,166.4,111.4,18.1,36.9,0.6697
2024-05-01,E0210,R02,150.4,112.7,21.5,16.2,0.7495
2024-06-01,E0210,R02,166.4,117.8,10.2,38.4,0.708
2024-07-01,E0210,R02,142.4,112,12.3,18.1,0.7864
2024-08-01,E0210,R02,158.4,106.9,15.3,36.2,0.6749
2024-09-01,E0210,R02,166.4,110.9,16.3,39.2,0.6664
2024-10-01,E0210,R02,158.4,106.9,6.3,45.2,0.6747
2024-11-01,E0210,R02,158.4,121.4,13.2,23.8,0.7666
2024-12-01,E0210,R02,158.4,119.6,16.4,22.4,0.7548
2025-01-01,E0210,R02,158.4,110.1,11.6,36.7,0.6948
2025-02-01,E0210,R02,166.4,118.4,19.1,28.8,0.7117
2025-03-01,E0210,R02,166.4,120.9,8.6,36.9,0.7265
2025-04-01,E0210,R02,150.4,123.2,18.5,8.7,0.8192
2025-05-01,E0210,R02,166.4,131.3,17.1,18,0.7888
2025-06-01,E0210,R02,158.4,121.6,15.7,21.1,0.7676
2025-07-01,E0210,R02,158.4,116,10.3,32.1,0.7321
2025-08-01,E0210,R02,158.4,122,13.3,23.1,0.7704
2025-09-01,E0210,R02,150.4,115.1,20.6,14.7,0.7653
2025-10-01,E0210,R02,158.4,125.1,12.6,20.7,0.7899
2023-01-01,E0214,R02,150.4,111.2,16,23.2,0.7394
2023-02-01,E0214,R02,166.4,118.4,17.9,30.1,0.7118
2023-03-01,E0214,R02,158.4,111.3,12.8,34.3,0.7028
2023-04-01,E0214,R02,158.4,118.5,24.6,15.3,0.7478
2023-05-01,E0214,R02,158.4,129.1,24.9,4.4,0.815
2023-06-01,E0214,R02,158.4,115.3,9.7,33.4,0.7279
2023-07-01,E0214,R02,150.4,116,13.2,21.2,0.7711
2023-08-01,E0214,R02,150.4,114.2,11.9,24.3,0.759
2023-09-01,E0214,R02,158.4,118.3,14.3,25.9,0.7466
2023-10-01,E0214,R02,158.4,118.5,11.1,28.8,0.7478
2023-11-01,E0214,R02,166.4,120.1,18.9,27.4,0.7218
2023-12-01,E0214,R02,150.4,99.2,13.3,37.9,0.6595
2024-01-01,E0214,R02,150.4,109.9,21.1,19.4,0.7306
2024-02-01,E0214,R02,158.4,102.3,16.7,39.3,0.646
2024-03-01,E0214,R02,158.4,122.8,16.7,18.9,0.7753
2024-04-01,E0214,R02,150.4,111.3,12.3,26.8,0.74
2024-05-01,E0214,R02,166.4,126.5,17.9,22,0.7604
2024-06-01,E0214,R02,150.4,114.5,19.4,16.5,0.7615
2024-07-01,E0214,R02,166.4,120.4,13.5,32.5,0.7234
2024-08-01,E0214,R02,158.4,102.9,15.4,40.2,0.6493
2024-09-01,E0214,R02,166.4,131,13.2,22.2,0.7873
2024-10-01,E0214,R02,166.4,108,13.9,44.5,0.649
2024-11-01,E0214,R02,158.4,108.9,13.6,35.9,0.6873
2024-12-01,E0214,R02,158.4,123.8,16.4,18.2,0.7816
2025-01-01,E0214,R02,166.4,122.3,11.7,32.4,0.7352
2025-02-01,E0214,R02,150.4,110.9,22.3,17.2,0.7376
2025-03-01,E0214,R02,166.4,113.9,19.4,33.2,0.6845
2025-04-01,E0214,R02,166.4,116.8,24.1,25.4,0.7021
2025-05-01,E0214,R02,150.4,106.6,17.6,26.3,0.7085
2025-06-01,E0214,R02,158.4,128.5,22.1,7.8,0.8114
2025-07-01,E0214,R02,158.4,122.3,17.5,18.6,0.7719
2025-08-01,E0214,R02,158.4,121.9,11.4,25.1,0.7695
2025-09-01,E0214,R02,166.4,125.7,10.1,30.6,0.7556
2025-10-01,E0214,R02,158.4,140.2,15.9,2.2,0.8852
2025-11-01,E0214,R02,166.4,109.8,19.1,37.6,0.6596
2025-12-01,E0214,R02,150.4,94,21.5,34.9,0.625
2026-01-01,E0214,R02,158.4,110.8,17.6,30,0.6995
2026-02-01,E0214,R02,158.4,105.1,15.8,37.5,0.6632
2026-03-01,E0214,R02,150.4,105,14,31.4,0.6981
2026-04-01,E0214,R02,158.4,118.8,10.4,29.1,0.7501
2026-05-01,E0214,R02,158.4,113.4,24,21,0.7159
2026-06-01,E0214,R02,158.4,140.1,11.3,7,0.8847
2023-01-01,E0220,R03,150.4,95.6,20.2,34.6,0.6354
2023-02-01,E0220,R03,150.4,110.3,10.2,29.9,0.7333
2023-03-01,E0220,R03,158.4,109.4,22.7,26.3,0.6906
2023-04-01,E0220,R03,150.4,110.9,17,22.4,0.7377
2023-05-01,E0220,R03,158.4,115.1,13.9,29.4,0.7264
2023-06-01,E0220,R03,158.4,128.1,11.2,19.1,0.8085
2023-07-01,E0220,R03,158.4,112.4,13,33,0.7098
2023-08-01,E0220,R03,166.4,133.8,15,17.6,0.804
2023-09-01,E0220,R03,150.4,119.9,14.8,15.7,0.7973
2023-10-01,E0220,R03,150.4,104.5,13.8,32.1,0.6947
2023-11-01,E0220,R03,150.4,103.4,14.5,32.5,0.6875
2023-12-01,E0220,R03,158.4,111,19.4,28,0.7009
2024-01-01,E0220,R03,158.4,121.9,13.2,23.2,0.7698
2024-02-01,E0220,R03,158.4,123.2,15.5,19.7,0.7779
2024-03-01,E0220,R03,150.4,117.1,12.9,20.5,0.7783
2024-04-01,E0220,R03,150.4,110.1,18.2,22.1,0.7319
2024-05-01,E0220,R03,158.4,98.7,17.2,42.4,0.6234
2024-06-01,E0220,R03,150.4,121.2,16.4,12.7,0.8061
2024-07-01,E0220,R03,158.4,122.9,14.3,21.1,0.7761
2024-08-01,E0220,R03,166.4,123.4,11.8,31.2,0.7416
2024-09-01,E0220,R03,158.4,113.4,11.3,33.7,0.7159
2024-10-01,E0220,R03,158.4,120.3,16.4,21.8,0.7592
2024-11-01,E0220,R03,158.4,118,10.2,30.3,0.7448
2024-12-01,E0220,R03,158.4,120.1,12.6,25.7,0.7582
2025-01-01,E0220,R03,158.4,107.6,17.3,33.5,0.679
2025-02-01,E0220,R03,158.4,125,6.3,27.1,0.7892
2025-03-01,E0220,R03,150.4,129.1,13.4,7.9,0.8583
2025-04-01,E0220,R03,158.4,124.3,17.8,16.3,0.7848
2025-05-01,E0220,R03,158.4,119,15.2,24.2,0.7514
2025-06-01,E0220,R03,158.4,110.1,23.2,25.1,0.6952
2025-07-01,E0220,R03,158.4,120.4,10.6,27.4,0.7601
2025-08-01,E0220,R03,150.4,111,21,18.4,0.7379
2025-09-01,E0220,R03,158.4,114.5,13,30.9,0.7227
2025-10-01,E0220,R03,158.4,131,15.9,11.5,0.8271
2025-11-01,E0220,R03,166.4,133,15,18.4,0.7992
2025-12-01,E0220,R03,158.4,122.2,14.2,22.1,0.7712
2026-01-01,E0220,R03,166.4,114.3,22.7,29.4,0.6869
2026-02-01,E0220,R03,158.4,99.5,11.3,47.6,0.6282
2026-03-01,E0220,R03,158.4,102.7,15.1,40.6,0.6483
2026-04-01,E0220,R03,166.4,117.6,21.1,27.7,0.7068
2026-05-01,E0220,R03,150.4,116.6,17.1,16.8,0.7749
2026-06-01,E0220,R03,158.4,127.2,24.5,6.7,0.8029
2023-01-01,E0233,R03,158.4,122.8,16.4,19.2,0.7751
2023-02-01,E0233,R03,166.4,121.7,15.2,29.5,0.7315
2023-03-01,E0233,R03,166.4,119.8,21.7,24.9,0.7198
2023-04-01,E0233,R03,166.4,133.1,15.8,17.6,0.7996
2023-05-01,E0233,R03,166.4,137.1,11.7,17.6,0.8239
2023-06-01,E0233,R03,166.4,130,16.5,19.9,0.7812
2023-07-01,E0233,R03,158.4,123.2,19.2,16,0.7777
2023-08-01,E0233,R03,158.4,125.7,15.1,17.6,0.7933
2023-09-01,E0233,R03,158.4,121.8,12.1,24.5,0.769
2023-10-01,E0233,R03,150.4,117,12.2,21.2,0.7778
2023-11-01,E0233,R03,158.4,133.1,13.6,11.7,0.84
2023-12-01,E0233,R03,158.4,126.7,10.3,21.5,0.7996
2024-01-01,E0233,R03,166.4,105.5,15.8,45.1,0.634
2024-02-01,E0233,R03,158.4,116.8,13.7,27.9,0.7374
2024-03-01,E0233,R03,150.4,121.5,13.4,15.6,0.8077
2024-04-01,E0233,R03,158.4,121.6,21.3,15.5,0.7677
2024-05-01,E0233,R03,158.4,117.4,23.4,17.6,0.7413
2024-06-01,E0233,R03,166.4,120.8,24.7,20.9,0.7261
2024-07-01,E0233,R03,158.4,109,16.9,32.5,0.6881
2024-08-01,E0233,R03,158.4,118.3,27,13.1,0.7466
2024-09-01,E0233,R03,150.4,135.4,15,0,0.9
2024-10-01,E0233,R03,150.4,107.5,15.9,26.9,0.715
2024-11-01,E0233,R03,142.4,111.6,6.7,24.1,0.7838
2024-12-01,E0233,R03,150.4,102.4,16.3,31.7,0.681
2025-01-01,E0233,R03,158.4,133.9,17,7.5,0.8454
2025-02-01,E0233,R03,158.4,116.5,11.8,30.1,0.7353
2025-03-01,E0233,R03,158.4,121,12.9,24.6,0.7636
2025-04-01,E0233,R03,158.4,128.3,13.2,16.9,0.8101
2025-05-01,E0233,R03,166.4,137,16.8,12.6,0.8234
2025-06-01,E0233,R03,158.4,115.6,8.3,34.5,0.7299
2025-07-01,E0233,R03,158.4,117,14.1,27.3,0.7387
2025-08-01,E0233,R03,166.4,111.1,19.1,36.2,0.668
2025-09-01,E0233,R03,158.4,130.3,19.5,8.6,0.8228
2025-10-01,E0233,R03,150.4,110.2,15.7,24.5,0.7326
2025-11-01,E0233,R03,166.4,134.1,20.5,11.8,0.8059
2025-12-01,E0233,R03,150.4,111.9,22.6,16,0.7438
2026-01-01,E0233,R03,166.4,115.7,15.7,35,0.6956
2026-02-01,E0233,R03,166.4,94,18.4,54,0.565
2026-03-01,E0233,R03,166.4,125.7,23,17.7,0.7556
2026-04-01,E0233,R03,150.4,107,14.4,29,0.7113
2026-05-01,E0233,R03,150.4,126,18.3,6.1,0.8376
2026-06-01,E0233,R03,166.4,120.2,18.7,27.5,0.7225
2023-01-01,E0234,R03,158.4,107.2,19.1,32.1,0.6769
2023-02-01,E0234,R03,150.4,109.6,14.7,26.1,0.7287
2023-03-01,E0234,R03,166.4,149.8,12.9,3.8,0.9
2023-04-01,E0234,R03,158.4,121.6,19.5,17.2,0.7679
2023-05-01,E0234,R03,166.4,128.9,17.7,19.8,0.7748
2023-06-01,E0234,R03,166.4,110.9,10.5,45,0.6666
2023-07-01,E0234,R03,158.4,112.8,13,32.6,0.7123
2023-08-01,E0234,R03,158.4,112.4,13.8,32.2,0.7098
2023-09-01,E0234,R03,166.4,123.9,14.6,27.9,0.7448
2023-10-01,E0234,R03,158.4,114.6,20.7,23.1,0.7233
2023-11-01,E0234,R03,150.4,121.1,12.8,16.5,0.8054
2023-12-01,E0234,R03,150.4,114.6,18.1,17.7,0.762
2024-01-01,E0234,R03,158.4,105.7,17.3,35.4,0.667
2024-02-01,E0234,R03,158.4,123.8,17.6,17,0.7819
2024-03-01,E0234,R03,166.4,136.4,15.8,14.1,0.8199
2024-04-01,E0234,R03,150.4,109.3,18.4,22.7,0.7268
2024-05-01,E0234,R03,166.4,118.3,12.3,35.8,0.7111
2024-06-01,E0234,R03,166.4,131.7,17.6,17.1,0.7917
2024-07-01,E0234,R03,158.4,109.3,17.8,31.4,0.6898
2024-08-01,E0234,R03,166.4,120.3,23.4,22.7,0.7229
2024-09-01,E0234,R03,158.4,99,16.7,42.7,0.6253
2024-10-01,E0234,R03,150.4,107.8,19.1,23.4,0.7171
2024-11-01,E0234,R03,166.4,117.3,17.5,31.6,0.7047
2023-01-01,E0253,R03,142.4,109.5,20.2,12.7,0.769
2023-02-01,E0253,R03,158.4,101.4,20.5,36.5,0.6402
2023-03-01,E0253,R03,150.4,111.3,14.5,24.5,0.7401
2023-04-01,E0253,R03,166.4,118.8,22.4,25.2,0.714
2023-05-01,E0253,R03,150.4,123.5,20.1,6.8,0.8212
2023-06-01,E0253,R03,158.4,118.4,20.2,19.8,0.7474
2023-07-01,E0253,R03,158.4,111.8,6.3,40.3,0.7057
2023-08-01,E0253,R03,166.4,119.4,21.5,25.5,0.7173
2023-09-01,E0253,R03,150.4,105.7,11.1,33.6,0.7026
2023-10-01,E0253,R03,158.4,121.9,25.6,10.9,0.7696
2023-11-01,E0253,R03,166.4,110.4,27.3,28.8,0.6633
2023-12-01,E0253,R03,166.4,99.8,17.1,49.5,0.5997
2024-01-01,E0253,R03,158.4,115.1,13.2,30.1,0.7266
2024-02-01,E0253,R03,158.4,116.1,12.8,29.5,0.7328
2024-03-01,E0253,R03,150.4,104.7,9.1,36.7,0.6959
2024-04-01,E0253,R03,150.4,118.8,19.4,12.2,0.7896
2024-05-01,E0253,R03,166.4,108.7,21.8,35.9,0.6531
2024-06-01,E0253,R03,166.4,145.1,21.3,0,0.872
2024-07-01,E0253,R03,158.4,105.4,14.7,38.3,0.6656
2024-08-01,E0253,R03,158.4,114.2,14.9,29.3,0.7213
2024-09-01,E0253,R03,150.4,112.3,10.2,27.9,0.7467
2024-10-01,E0253,R03,166.4,121,16.2,29.3,0.727
2024-11-01,E0253,R03,166.4,117.1,8.5,40.8,0.7036
2024-12-01,E0253,R03,150.4,114,16.4,20.1,0.7577
2025-01-01,E0253,R03,158.4,106.8,22.5,29.1,0.6743
2025-02-01,E0253,R03,142.4,85.3,12.6,44.4,0.5991
2025-03-01,E0253,R03,158.4,130,20.3,8,0.8209
2025-04-01,E0253,R03,166.4,133.3,7.8,25.3,0.801
2025-05-01,E0253,R03,166.4,121.3,17.7,27.3,0.7291
2025-06-01,E0253,R03,158.4,116.4,9.3,32.7,0.7346
2025-07-01,E0253,R03,142.4,97,15.4,30.1,0.6809
2025-08-01,E0253,R03,158.4,115.4,18,25,0.7287
2025-09-01,E0253,R03,166.4,111.8,8.9,45.7,0.6717
2025-10-01,E0253,R03,150.4,105.6,13.6,31.2,0.702
2025-11-01,E0253,R03,150.4,125.1,16.1,9.2,0.832
2025-12-01,E0253,R03,150.4,106.8,10.7,33,0.7098
2026-01-01,E0253,R03,150.4,104.4,14.6,31.4,0.6939
2026-02-01,E0253,R03,158.4,110,14.6,33.8,0.6942
2026-03-01,E0253,R03,158.4,132.7,15.8,9.9,0.8377
2026-04-01,E0253,R03,158.4,115.8,17.6,25,0.7308
2026-05-01,E0253,R03,158.4,114.8,14.8,28.8,0.7246
2026-06-01,E0253,R03,158.4,113.1,15.5,29.8,0.714
2023-01-01,E0256,R03,158.4,117.9,13.5,27,0.744
2023-02-01,E0256,R03,158.4,108,19.8,30.6,0.6821
2023-03-01,E0256,R03,150.4,115.4,14.7,20.3,0.7671
2023-04-01,E0256,R03,158.4,129.6,8.6,20.1,0.8184
2023-05-01,E0256,R03,158.4,132.7,19.7,6,0.8381
2023-06-01,E0256,R03,166.4,136.8,15.2,14.3,0.8222
2023-07-01,E0256,R03,142.4,122.7,19.5,0.2,0.8618
2023-08-01,E0256,R03,166.4,143,19.8,3.6,0.8595
2023-09-01,E0256,R03,150.4,97.7,16.6,36.1,0.6499
2023-10-01,E0256,R03,142.4,100.7,16.6,25.2,0.707
2023-11-01,E0256,R03,158.4,135.6,12.4,10.5,0.8558
2023-01-01,E0257,R02,150.4,105.4,12,33,0.7008
2023-02-01,E0257,R02,150.4,119.4,13,18,0.7936
2023-03-01,E0257,R02,158.4,119.1,17.5,21.8,0.7521
2023-04-01,E0257,R02,158.4,121.8,17.7,18.9,0.7686
2023-05-01,E0257,R02,158.4,120.1,10.6,27.7,0.7585
2023-06-01,E0257,R02,150.4,113.7,23.3,13.4,0.756
2023-07-01,E0257,R02,150.4,123.3,13.9,13.2,0.8196
2023-08-01,E0257,R02,166.4,117,14.5,34.9,0.7031
2023-09-01,E0257,R02,158.4,106.6,17.1,34.7,0.6729
2023-10-01,E0257,R02,150.4,116.7,15.5,18.2,0.7757
2023-11-01,E0257,R02,158.4,98.1,14.7,45.6,0.6196
2023-12-01,E0257,R02,158.4,111.7,16.4,30.3,0.7052
2024-01-01,E0257,R02,150.4,101.5,23.5,25.4,0.675
2024-02-01,E0257,R02,158.4,99.6,14.4,44.5,0.6285
2024-03-01,E0257,R02,166.4,104.9,17.6,43.9,0.6305
2024-04-01,E0257,R02,150.4,112.8,15,22.6,0.75
2024-05-01,E0257,R02,158.4,105.6,10.8,42,0.6668
2024-06-01,E0257,R02,150.4,116.4,19.4,14.6,0.7739
2024-07-01,E0257,R02,166.4,118.9,22,25.4,0.7148
2024-08-01,E0257,R02,158.4,127.2,19.8,11.5,0.8027
2024-09-01,E0257,R02,166.4,121.5,11.9,33,0.7302
2024-10-01,E0257,R02,158.4,130.3,17.6,10.6,0.8223
2024-11-01,E0257,R02,158.4,102.7,22.3,33.3,0.6486
2024-12-01,E0257,R02,150.4,111.1,24.6,14.7,0.7387
2025-01-01,E0257,R02,166.4,107.6,19.3,39.4,0.6468
2025-02-01,E0257,R02,158.4,105.9,6.3,46.1,0.6687
2025-03-01,E0257,R02,150.4,119.1,16.3,15,0.7918
2025-04-01,E0257,R02,166.4,113.7,20,32.7,0.6831
2025-05-01,E0257,R02,150.4,114.3,12,24.1,0.7599
2025-06-01,E0257,R02,150.4,111.7,15.3,23.4,0.7427
2025-07-01,E0257,R02,158.4,123.3,15.8,19.3,0.7784
2025-08-01,E0257,R02,166.4,131.6,14.7,20.1,0.7907
2025-09-01,E0257,R02,150.4,115.1,23.3,12,0.7651
2025-10-01,E0257,R02,142.4,103.9,16.5,22,0.7294
2025-11-01,E0257,R02,158.4,111.5,16.9,30,0.7039
2025-12-01,E0257,R02,158.4,115.5,11.8,31.1,0.7292
2026-01-01,E0257,R02,166.4,117,17.2,32.2,0.7032
2026-02-01,E0257,R02,166.4,119.8,6.7,39.9,0.7201
2026-03-01,E0257,R02,158.4,110.9,11.3,36.2,0.6999
2026-04-01,E0257,R02,158.4,109.2,17.3,32,0.6891
2026-05-01,E0257,R02,158.4,130.5,10.6,17.3,0.8237
2026-06-01,E0257,R02,150.4,106.7,15.3,28.4,0.7093
2023-01-01,E0259,R02,150.4,113.8,10.9,25.7,0.7564
2023-02-01,E0259,R02,158.4,134.9,13.2,10.2,0.8519
2023-03-01,E0259,R02,150.4,133.4,16.6,0.3,0.8873
2023-04-01,E0259,R02,158.4,124.1,17.1,17.2,0.7832
2023-05-01,E0259,R02,158.4,120.2,19.9,18.3,0.759
2023-06-01,E0259,R02,158.4,136.7,13.3,8.4,0.8629
2023-07-01,E0259,R02,150.4,117.6,7.7,25,0.782
2023-08-01,E0259,R02,158.4,128.8,19.6,10,0.813
2023-09-01,E0259,R02,158.4,124,14.1,20.4,0.7826
2023-10-01,E0259,R02,158.4,125.8,13.4,19.2,0.7942
2023-11-01,E0259,R02,158.4,113.3,14.5,30.6,0.7151
2023-12-01,E0259,R02,142.4,112.5,21.1,8.8,0.7899
2024-01-01,E0259,R02,158.4,111,16.1,31.3,0.7009
2024-02-01,E0259,R02,166.4,106.3,18.2,41.9,0.6389
2024-03-01,E0259,R02,150.4,116.1,16.6,17.7,0.7721
2024-04-01,E0259,R02,166.4,124.9,16.9,24.6,0.7508
2024-05-01,E0259,R02,142.4,108,12.4,21.9,0.7586
2024-06-01,E0259,R02,158.4,119.7,18.1,20.6,0.7554
2024-07-01,E0259,R02,166.4,131.2,17,18.2,0.7884
2024-08-01,E0259,R02,150.4,106.8,12.2,31.4,0.71
2024-09-01,E0259,R02,158.4,117.4,18.5,22.5,0.7411
2024-10-01,E0259,R02,150.4,106.9,15.8,27.7,0.7111
2024-11-01,E0259,R02,158.4,114.9,18.5,25,0.7252
2024-12-01,E0259,R02,166.4,111.3,12.4,42.7,0.6686
2025-01-01,E0259,R02,158.4,121.4,17,20,0.7662
2025-02-01,E0259,R02,150.4,112.3,20.4,17.7,0.747
2025-03-01,E0259,R02,158.4,109.6,21.2,27.6,0.6921
2025-04-01,E0259,R02,150.4,116.5,10.6,23.3,0.7745
2025-05-01,E0259,R02,158.4,127.5,24.8,6.1,0.8049
2025-06-01,E0259,R02,150.4,104.1,14.5,31.8,0.6924
2025-07-01,E0259,R02,150.4,120.9,12.1,17.4,0.8036
2025-08-01,E0259,R02,166.4,104.2,16.2,46,0.6264
2025-09-01,E0259,R02,158.4,120.1,13.2,25.1,0.7584
2025-10-01,E0259,R02,158.4,127.3,17.5,13.6,0.8037
2025-11-01,E0259,R02,158.4,111.9,14.4,32.1,0.7063
2025-12-01,E0259,R02,150.4,96.9,12.9,40.6,0.6443
2026-01-01,E0259,R02,166.4,121.7,21.4,23.3,0.7312
2026-02-01,E0259,R02,158.4,108.6,17.3,32.4,0.6858
2026-03-01,E0259,R02,158.4,103.5,17.7,37.2,0.6532
2026-04-01,E0259,R02,150.4,117.1,18.5,14.8,0.7785
2026-05-01,E0259,R02,150.4,132.8,8.9,8.7,0.8833
2026-06-01,E0259,R02,150.4,108.2,21.1,21.1,0.7193
2023-01-01,E0263,R01,158.4,108.1,14.3,36,0.6822
2023-02-01,E0263,R01,158.4,116.8,23.3,18.3,0.7376
2023-03-01,E0263,R01,150.4,88.6,11.6,50.3,0.5889
2023-04-01,E0263,R01,158.4,142.6,14.9,1,0.9
2023-05-01,E0263,R01,150.4,114.3,22.1,14,0.7602
2023-06-01,E0263,R01,158.4,121.2,9,28.2,0.7651
2023-07-01,E0263,R01,166.4,131,17.6,17.8,0.7874
2023-08-01,E0263,R01,166.4,119.5,24.9,22.1,0.7179
2023-09-01,E0263,R01,158.4,122.8,16.1,19.5,0.7753
2023-10-01,E0263,R01,158.4,130.9,15.4,12.1,0.8265
2023-11-01,E0263,R01,158.4,109.4,13.2,35.8,0.6909
2023-12-01,E0263,R01,158.4,110.2,6.3,41.8,0.696
2024-01-01,E0263,R01,166.4,123.5,11.8,31.2,0.7419
2024-02-01,E0263,R01,158.4,113.5,18.5,26.4,0.7162
2024-03-01,E0263,R01,158.4,130.1,15.6,12.7,0.8213
2024-04-01,E0263,R01,166.4,117.8,13.1,35.5,0.7081
2024-05-01,E0263,R01,166.4,132.2,13.2,21.1,0.7943
2024-06-01,E0263,R01,166.4,120,10.2,36.2,0.7213
2024-07-01,E0263,R01,166.4,124.2,9.6,32.5,0.7465
2024-08-01,E0263,R01,166.4,132.1,21.2,13.1,0.7938
2024-09-01,E0263,R01,158.4,117.2,9.3,31.9,0.7399
2024-10-01,E0263,R01,166.4,106.5,14.7,45.2,0.6402
2024-11-01,E0263,R01,166.4,130.1,22.3,14,0.782
2024-12-01,E0263,R01,166.4,113.7,17.9,34.8,0.6833
2025-01-01,E0263,R01,150.4,108.3,22.6,19.4,0.7202
2025-02-01,E0263,R01,166.4,116.8,16.5,33.1,0.7018
2025-03-01,E0263,R01,158.4,123.9,20.1,14.4,0.782
2025-04-01,E0263,R01,158.4,117.1,20.2,21.2,0.7392
2025-05-01,E0263,R01,142.4,102,23.6,16.8,0.7162
2025-06-01,E0263,R01,150.4,118.3,11.6,20.5,0.7864
2025-07-01,E0263,R01,166.4,133,13.8,19.6,0.7993
2025-08-01,E0263,R01,166.4,128.8,22.8,14.8,0.7738
2025-09-01,E0263,R01,158.4,125.5,12.3,20.6,0.7925
2025-10-01,E0263,R01,166.4,111.2,14.7,40.5,0.6682
2025-11-01,E0263,R01,158.4,122.6,20,15.8,0.774
2025-12-01,E0263,R01,142.4,114.7,14.1,13.6,0.8057
2026-01-01,E0263,R01,166.4,112.9,18.3,35.2,0.6785
2026-02-01,E0263,R01,158.4,92.3,14.3,51.8,0.5827
2026-03-01,E0263,R01,158.4,114.3,10.5,33.6,0.7217
2026-04-01,E0263,R01,142.4,117.1,23.3,2,0.8223
2026-05-01,E0263,R01,158.4,112.7,14.3,31.4,0.7114
2026-06-01,E0263,R01,158.4,133.4,16.9,8.1,0.8424
2023-01-01,E0265,R04,158.4,115,20.3,23.1,0.7263
2023-02-01,E0265,R04,150.4,110.8,18.9,20.6,0.7369
2023-03-01,E0265,R04,158.4,123.7,16.1,18.6,0.7812
2023-04-01,E0265,R04,158.4,136.8,21.6,0,0.8634
2023-05-01,E0265,R04,158.4,114.6,11.2,32.6,0.7237
2023-06-01,E0265,R04,150.4,103,13.2,34.1,0.685
2023-07-01,E0265,R04,158.4,128.6,12,17.9,0.8116
2023-08-01,E0265,R04,150.4,104,14,32.4,0.6917
2023-09-01,E0265,R04,166.4,128.5,20.7,17.1,0.7725
2023-10-01,E0265,R04,166.4,132.5,19.7,14.2,0.7962
2023-11-01,E0265,R04,150.4,114.9,11.3,24.2,0.764
2023-12-01,E0265,R04,150.4,114.3,6.3,29.8,0.7601
2024-01-01,E0265,R04,142.4,96.3,16.4,29.7,0.6766
2024-02-01,E0265,R04,166.4,113.7,19.9,32.8,0.683
2024-03-01,E0265,R04,142.4,115.2,17.6,9.6,0.8089
2024-04-01,E0265,R04,158.4,129.9,17.8,10.7,0.8199
