month_start,project_id,customer_id,region_id,revenue_usd,direct_labor_cost_usd,subcontractor_cost_usd,travel_cost_usd,gross_profit_usd,billable_hours
2023-08-01,P0208,C0118,R01,73007.45,50984.89,5304.94,773.86,15943.76,574.9
2024-08-01,P0209,C0224,R01,20740,10150.06,2427.76,211.05,7951.12,111.9
2024-09-01,P0209,C0224,R01,20713.9,9923.98,1200.63,263.28,9326.02,108.4
2024-10-01,P0209,C0224,R01,20310.52,10508.4,2428.56,70.73,7302.83,115.1
2024-11-01,P0209,C0224,R01,21201.5,9120.28,1267.74,132.53,10680.95,100
2024-12-01,P0209,C0224,R01,20153.76,7468.17,3532.87,91.43,9061.3,80.7
2025-01-01,P0209,C0224,R01,21361.32,8206.62,2567.33,171.78,10415.59,86.1
2025-02-01,P0209,C0224,R01,19568.2,6965.41,2735.81,136.31,9730.67,72.3
2025-03-01,P0209,C0224,R01,20254.33,8450.37,2258.83,107.22,9437.9,89.2
2025-04-01,P0209,C0224,R01,23473.82,12531.02,2800.95,320.95,7820.9,132.2
2025-05-01,P0209,C0224,R01,19099.04,12131.18,1156.49,78.13,5733.24,128.9
2025-06-01,P0209,C0224,R01,19970.14,11420.51,1380.52,39.94,7129.18,121.6
2025-07-01,P0209,C0224,R01,22835.78,13981.83,2066.91,152.33,6634.71,148.5
2024-08-01,P0210,C0300,R02,51198.34,27475.6,3486.5,817.9,19418.34,302.8
2024-09-01,P0210,C0300,R02,88433.49,46459.24,6541.42,1652.57,33780.27,507.6
2024-10-01,P0210,C0300,R02,125668.65,71297.4,18517.3,251.34,35602.61,780.6
2024-11-01,P0210,C0300,R02,162903.81,76842.99,10895.95,2074.38,73090.5,842.5
2024-12-01,P0210,C0300,R02,125668.65,51064.16,9621.1,390.16,64593.23,551.9
2025-01-01,P0210,C0300,R02,92559.89,38993.31,11135.38,1245.33,41185.87,409.1
2025-02-01,P0210,C0300,R02,53587.3,20916.51,5576.25,496.05,26598.5,217.2
2023-12-01,P0211,C0107,R02,21361.99,10257.13,2441.23,412.35,8251.28,116
2024-01-01,P0211,C0107,R02,26137.52,11909.7,2348.33,115.71,11763.79,130.9
2024-02-01,P0211,C0107,R02,26064.7,11951.44,2764.26,144.9,11204.1,131.5
2024-03-01,P0211,C0107,R02,30129.95,14771.14,1583.97,88.02,13686.82,161.5
2024-04-01,P0211,C0107,R02,26569.28,13253.93,1428.83,405.26,11481.26,145.5
2024-05-01,P0211,C0107,R02,25738.02,14895.82,3074.53,455.2,7312.46,164.9
2024-06-01,P0211,C0107,R02,23557.33,11636.52,1652.88,268.15,9999.79,128.4
2024-07-01,P0211,C0107,R02,25284.56,15473.57,661.37,269.61,8880,171.8
2024-08-01,P0211,C0107,R02,27225.1,13672.04,2777.17,141.09,10634.8,150.7
2025-11-01,P0212,C0193,R03,32979.56,7950.7,2020.64,228.04,22780.18,84.8
2025-12-01,P0212,C0193,R03,37635.27,12802.8,4382.48,125.48,20324.5,137.2
2026-01-01,P0212,C0193,R03,44732.23,15189.9,2907.03,850,25785.31,159.3
2026-02-01,P0212,C0193,R03,39186.35,12431.12,2989.08,108.5,23657.65,129.5
2023-08-01,P0213,C0184,R04,20645.23,10063.1,676.76,454.2,9451.18,113.5
2023-09-01,P0213,C0184,R04,20645.23,9285.45,201.7,454.2,10703.89,104.7
2026-06-01,P0214,C0229,R03,194621.16,107809.74,15391.87,1303.22,70116.33,1119.7
2025-06-01,P0215,C0296,R02,108956.14,49806.78,3057.03,217.91,55874.42,530.1
2025-07-01,P0215,C0296,R02,117969.92,57736.71,6979.39,3090.99,50162.83,613.2
2025-08-01,P0215,C0296,R02,104440.48,41211.78,4336.69,1597.46,57294.54,442.7
2025-11-01,P0216,C0181,R01,39686.17,10293.38,3224.74,246.52,25921.53,109.8
2025-12-01,P0216,C0181,R01,40647.49,14876.54,1476.09,460.35,23834.51,159.4
2026-01-01,P0216,C0181,R01,43696.44,15963.88,1660.73,818.37,25253.45,167.4
2026-02-01,P0216,C0181,R01,42739.36,14586.86,3641.06,270.77,24240.67,152
2026-03-01,P0216,C0181,R01,44625,17946.86,2252.04,519.28,23906.82,186.7
2023-08-01,P0217,C0100,R01,3650.34,2119.01,59.13,84.9,1387.29,23.9
2023-09-01,P0217,C0100,R01,3880.88,2078.75,12.26,85.53,1704.34,23.4
2023-10-01,P0217,C0100,R01,3682.2,2018.72,124.5,29.43,1509.55,22.6
2023-11-01,P0217,C0100,R01,3568.67,2004.45,4.87,31.34,1528.01,22.6
2023-12-01,P0217,C0100,R01,3427.54,1439.56,123.23,31.24,1833.51,16.3
2024-01-01,P0217,C0100,R01,4586.7,1828.1,134.8,53.25,2570.55,20.1
2024-02-01,P0217,C0100,R01,5208.61,2089.07,192.75,79.85,2846.93,23
2024-03-01,P0217,C0100,R01,4531.95,1943.41,21.57,69.47,2497.5,21.3
2024-04-01,P0217,C0100,R01,4617.9,2015,37.96,14.07,2550.87,22.1
2024-05-01,P0217,C0100,R01,4331.32,2192.67,83.79,76.38,1978.48,24.3
2024-06-01,P0217,C0100,R01,4468.24,1930.62,178.37,36.25,2322.99,21.3
2024-07-01,P0217,C0100,R01,5005.58,2679.5,138.64,73.82,2113.63,29.7
2024-08-01,P0217,C0100,R01,4540.84,1994.64,115.34,31.75,2399.12,22
2024-09-01,P0217,C0100,R01,4541.7,1953.04,182.99,68.03,2337.65,21.3
2024-10-01,P0217,C0100,R01,4630.33,2150.28,81.39,50.73,2347.94,23.5
2024-11-01,P0217,C0100,R01,4459.75,1721.95,84.07,68.54,2585.2,18.9
2024-12-01,P0217,C0100,R01,5018.8,1669.27,88.18,81.56,3179.79,18
2025-01-01,P0217,C0100,R01,4932.4,1700.83,0,55.01,3176.55,17.8
2025-10-01,P0218,C0268,R01,103170.93,40154.9,7398.77,1072.69,54544.56,427.3
2025-11-01,P0218,C0268,R01,88076.75,30554.44,7655.9,1224.03,48642.38,325.9
2025-12-01,P0218,C0268,R01,79822.04,39073.76,7738,1424.39,31585.88,418.6
2026-01-01,P0218,C0268,R01,109006.26,53264.54,10682.13,1394.26,43665.32,558.5
2026-02-01,P0218,C0268,R01,111842.07,51054.4,15477.6,1865.21,43444.86,531.9
2026-03-01,P0218,C0268,R01,117281.41,63086.1,4207.73,1133.85,48853.73,656.3
2026-04-01,P0218,C0268,R01,113931.49,62929.49,12463.5,2019.51,36519,648.1
2026-05-01,P0218,C0268,R01,113151.38,54765.58,10094.65,226.3,48064.85,573.6
2026-01-01,P0219,C0037,R03,45807.09,16547.08,1386.76,91.61,27781.64,173.5
2026-02-01,P0219,C0037,R03,45661.47,15409.18,960.65,442.33,28849.31,160.5
2026-03-01,P0219,C0037,R03,46560.97,18515.2,2195.42,923.48,24926.88,192.6
2026-04-01,P0219,C0037,R03,45608.05,18623.17,921.18,1206.63,24857.06,191.8
2026-05-01,P0219,C0037,R03,45607.47,16318.7,1737.61,647.83,26903.33,170.9
2026-06-01,P0219,C0037,R03,48776.37,20411.05,611.21,887.11,26867.01,212
2025-11-01,P0220,C0169,R03,71927.55,23520.82,3060.87,929.75,44416.1,250.9
2025-12-01,P0220,C0169,R03,86296,39819.64,2953.32,1563.42,41959.63,426.6
2026-01-01,P0220,C0169,R03,79688.56,36705.14,2638.73,595.01,39749.67,384.9
2026-02-01,P0220,C0169,R03,85161.22,36644.94,3216.96,613.86,44685.47,381.8
2026-03-01,P0220,C0169,R03,79891.25,40508.66,2152.79,399.89,36829.91,421.4
2026-04-01,P0220,C0169,R03,87456.24,45535.01,1327.88,2135.9,38457.45,468.9
2026-05-01,P0220,C0169,R03,82426.83,37606.3,2858.87,989.09,40972.57,393.9
