month_start,customer_id,region_id,segment,plan_tier,opening_mrr_usd,new_mrr_usd,expansion_mrr_usd,contraction_mrr_usd,churn_mrr_usd,ending_mrr_usd,recognized_revenue_usd
2024-09-01,C0008,R02,Mid-Market,Business,25336.88,0,0,0,0,25336.88,25336.88
2024-10-01,C0008,R02,Mid-Market,Business,25336.88,0,0,0,0,25336.88,25336.88
2024-11-01,C0008,R02,Mid-Market,Business,25336.88,0,0,0,0,25336.88,25336.88
2024-12-01,C0008,R02,Mid-Market,Business,25336.88,0,0,0,0,25336.88,25336.88
2025-01-01,C0008,R02,Mid-Market,Business,25336.88,0,1885.14,0,0,27222.02,26279.45
2025-02-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-03-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-04-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-05-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-06-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-07-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-08-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-09-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-10-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-11-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2025-12-01,C0008,R02,Mid-Market,Business,27222.02,0,0,0,0,27222.02,27222.02
2026-01-01,C0008,R02,Mid-Market,Business,27222.02,0,2619.25,0,0,29841.27,28531.64
2026-02-01,C0008,R02,Mid-Market,Business,29841.27,0,0,0,0,29841.27,29841.27
2026-03-01,C0008,R02,Mid-Market,Business,29841.27,0,0,0,0,29841.27,29841.27
2026-04-01,C0008,R02,Mid-Market,Business,29841.27,0,0,0,0,29841.27,29841.27
2026-05-01,C0008,R02,Mid-Market,Business,29841.27,0,0,0,0,29841.27,29841.27
2026-06-01,C0008,R02,Mid-Market,Business,29841.27,0,0,0,0,29841.27,29841.27
2023-01-01,C0009,R01,SMB,Core,4139.61,0,0,0,0,4139.61,4139.61
2023-02-01,C0009,R01,SMB,Core,4139.61,0,0,0,0,4139.61,4139.61
2023-03-01,C0009,R01,SMB,Core,4139.61,0,124.19,0,0,4263.8,4201.7
2023-04-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-05-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-06-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-07-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-08-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-09-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-10-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-11-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2023-12-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2024-01-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2024-02-01,C0009,R01,SMB,Core,4263.8,0,0,0,0,4263.8,4263.8
2024-03-01,C0009,R01,SMB,Core,4263.8,0,330.44,0,0,4594.23,4429.02
2024-04-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-05-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-06-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-07-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-08-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-09-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-10-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-11-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2024-12-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2025-01-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2025-02-01,C0009,R01,SMB,Core,4594.23,0,0,0,0,4594.23,4594.23
2025-03-01,C0009,R01,SMB,Core,4594.23,0,438.31,0,0,5032.54,4813.39
2025-04-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-05-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-06-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-07-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-08-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-09-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-10-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-11-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2025-12-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2026-01-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2026-02-01,C0009,R01,SMB,Core,5032.54,0,0,0,0,5032.54,5032.54
2026-03-01,C0009,R01,SMB,Core,5032.54,0,150.98,0,0,5183.52,5108.03
2026-04-01,C0009,R01,SMB,Core,5183.52,0,0,0,0,5183.52,5183.52
2026-05-01,C0009,R01,SMB,Core,5183.52,0,0,0,0,5183.52,5183.52
2026-06-01,C0009,R01,SMB,Core,5183.52,0,0,0,0,5183.52,5183.52
2023-01-01,C0010,R04,SMB,Core,1914.94,0,0,0,0,1914.94,1914.94
2023-02-01,C0010,R04,SMB,Core,1914.94,0,165.84,156.76,0,1924.02,1919.48
2023-03-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-04-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-05-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-06-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-07-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-08-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-09-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-10-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-11-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2023-12-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2024-01-01,C0010,R04,SMB,Core,1924.02,0,0,0,0,1924.02,1924.02
2024-02-01,C0010,R04,SMB,Core,1924.02,0,57.72,0,0,1981.74,1952.88
2024-03-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-04-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-05-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-06-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-07-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-08-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-09-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-10-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-11-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2024-12-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2025-01-01,C0010,R04,SMB,Core,1981.74,0,0,0,0,1981.74,1981.74
2025-02-01,C0010,R04,SMB,Core,1981.74,0,59.45,0,0,2041.19,2011.47
2025-03-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-04-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-05-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-06-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-07-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-08-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-09-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-10-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-11-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2025-12-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2026-01-01,C0010,R04,SMB,Core,2041.19,0,0,0,0,2041.19,2041.19
2026-02-01,C0010,R04,SMB,Core,2041.19,0,61.24,0,0,2102.43,2071.81
2026-03-01,C0010,R04,SMB,Core,2102.43,0,0,0,0,2102.43,2102.43
2026-04-01,C0010,R04,SMB,Core,2102.43,0,0,0,0,2102.43,2102.43
2026-05-01,C0010,R04,SMB,Core,2102.43,0,0,0,0,2102.43,2102.43
2026-06-01,C0010,R04,SMB,Core,2102.43,0,0,0,0,2102.43,2102.43
2023-01-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-02-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-03-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-04-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-05-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-06-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-07-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-08-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-09-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-10-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-11-01,C0011,R01,SMB,Core,4258.04,0,0,0,0,4258.04,4258.04
2023-12-01,C0011,R01,SMB,Core,4258.04,0,127.74,0,0,4385.78,4321.91
2024-01-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-02-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-03-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-04-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-05-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-06-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-07-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-08-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-09-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-10-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-11-01,C0011,R01,SMB,Core,4385.78,0,0,0,0,4385.78,4385.78
2024-12-01,C0011,R01,SMB,Core,4385.78,0,258.67,119.15,0,4525.29,4455.54
2025-01-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-02-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-03-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-04-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-05-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-06-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-07-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-08-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-09-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-10-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-11-01,C0011,R01,SMB,Core,4525.29,0,0,0,0,4525.29,4525.29
2025-12-01,C0011,R01,SMB,Core,4525.29,0,472.25,0,0,4997.54,4761.42
2026-01-01,C0011,R01,SMB,Core,4997.54,0,0,0,0,4997.54,4997.54
2026-02-01,C0011,R01,SMB,Core,4997.54,0,0,0,0,4997.54,4997.54
2026-03-01,C0011,R01,SMB,Core,4997.54,0,0,0,0,4997.54,4997.54
2026-04-01,C0011,R01,SMB,Core,4997.54,0,0,0,0,4997.54,4997.54
2026-05-01,C0011,R01,SMB,Core,4997.54,0,0,0,0,4997.54,4997.54
2026-06-01,C0011,R01,SMB,Core,4997.54,0,0,0,0,4997.54,4997.54
2024-11-01,C0012,R04,Mid-Market,Business,0,15115.41,0,0,0,15115.41,7557.71
2024-12-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-01-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-02-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-03-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-04-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-05-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-06-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-07-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-08-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-09-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-10-01,C0012,R04,Mid-Market,Business,15115.41,0,0,0,0,15115.41,15115.41
2025-11-01,C0012,R04,Mid-Market,Business,15115.41,0,1145.07,1181.21,0,15079.27,15097.34
2025-12-01,C0012,R04,Mid-Market,Business,15079.27,0,0,0,0,15079.27,15079.27
2026-01-01,C0012,R04,Mid-Market,Business,15079.27,0,0,0,0,15079.27,15079.27
2026-02-01,C0012,R04,Mid-Market,Business,15079.27,0,0,0,0,15079.27,15079.27
2026-03-01,C0012,R04,Mid-Market,Business,15079.27,0,0,0,0,15079.27,15079.27
2026-04-01,C0012,R04,Mid-Market,Business,15079.27,0,0,0,0,15079.27,15079.27
2026-05-01,C0012,R04,Mid-Market,Business,15079.27,0,0,0,0,15079.27,15079.27
2026-06-01,C0012,R04,Mid-Market,Business,15079.27,0,0,0,0,15079.27,15079.27
2023-01-01,C0013,R02,Mid-Market,Business,9415.16,0,282.45,0,0,9697.62,9556.39
2023-02-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-03-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-04-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-05-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-06-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-07-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-08-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-09-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-10-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-11-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2023-12-01,C0013,R02,Mid-Market,Business,9697.62,0,0,0,0,9697.62,9697.62
2024-01-01,C0013,R02,Mid-Market,Business,9697.62,0,290.93,0,0,9988.55,9843.08
2024-02-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-03-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-04-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-05-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-06-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-07-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-08-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-09-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-10-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-11-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2024-12-01,C0013,R02,Mid-Market,Business,9988.55,0,0,0,0,9988.55,9988.55
2025-01-01,C0013,R02,Mid-Market,Business,9988.55,0,681.32,0,0,10669.87,10329.21
2025-02-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-03-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-04-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-05-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-06-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-07-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-08-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-09-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-10-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-11-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2025-12-01,C0013,R02,Mid-Market,Business,10669.87,0,0,0,0,10669.87,10669.87
2026-01-01,C0013,R02,Mid-Market,Business,10669.87,0,320.1,0,0,10989.96,10829.92
2026-02-01,C0013,R02,Mid-Market,Business,10989.96,0,0,0,0,10989.96,10989.96
2026-03-01,C0013,R02,Mid-Market,Business,10989.96,0,0,0,0,10989.96,10989.96
2026-04-01,C0013,R02,Mid-Market,Business,10989.96,0,0,0,0,10989.96,10989.96
2026-05-01,C0013,R02,Mid-Market,Business,10989.96,0,0,0,0,10989.96,10989.96
2026-06-01,C0013,R02,Mid-Market,Business,10989.96,0,0,0,0,10989.96,10989.96
2023-01-01,C0014,R03,SMB,Core,2448.72,0,0,0,0,2448.72,2448.72
2023-02-01,C0014,R03,SMB,Core,2448.72,0,0,0,0,2448.72,2448.72
2023-03-01,C0014,R03,SMB,Core,2448.72,0,0,0,0,2448.72,2448.72
2023-04-01,C0014,R03,SMB,Core,2448.72,0,73.46,24.49,0,2497.69,2473.21
2023-05-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2023-06-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2023-07-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2023-08-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2023-09-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2023-10-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2023-11-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2023-12-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2024-01-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2024-02-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2024-03-01,C0014,R03,SMB,Core,2497.69,0,0,0,0,2497.69,2497.69
2024-04-01,C0014,R03,SMB,Core,2497.69,0,74.93,0,0,2572.62,2535.16
2024-05-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2024-06-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2024-07-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2024-08-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2024-09-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2024-10-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2024-11-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2024-12-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2025-01-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2025-02-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2025-03-01,C0014,R03,SMB,Core,2572.62,0,0,0,0,2572.62,2572.62
2025-04-01,C0014,R03,SMB,Core,2572.62,0,219.39,0,0,2792.02,2682.32
2025-05-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2025-06-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2025-07-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2025-08-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2025-09-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2025-10-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2025-11-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2025-12-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2026-01-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2026-02-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2026-03-01,C0014,R03,SMB,Core,2792.02,0,0,0,0,2792.02,2792.02
2026-04-01,C0014,R03,SMB,Core,2792.02,0,83.76,0,0,2875.78,2833.9
2026-05-01,C0014,R03,SMB,Core,2875.78,0,0,0,0,2875.78,2875.78
2026-06-01,C0014,R03,SMB,Core,2875.78,0,0,0,0,2875.78,2875.78
2023-01-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-02-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-03-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-04-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-05-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-06-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-07-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-08-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-09-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-10-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-11-01,C0015,R03,SMB,Core,2499.52,0,0,0,0,2499.52,2499.52
2023-12-01,C0015,R03,SMB,Core,2499.52,0,251.04,0,0,2750.55,2625.04
2024-01-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-02-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-03-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-04-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-05-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-06-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-07-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-08-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-09-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-10-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-11-01,C0015,R03,SMB,Core,2750.55,0,0,0,0,2750.55,2750.55
2024-12-01,C0015,R03,SMB,Core,2750.55,0,82.52,0,0,2833.07,2791.81
2025-01-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-02-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-03-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-04-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-05-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-06-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-07-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-08-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-09-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-10-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-11-01,C0015,R03,SMB,Core,2833.07,0,0,0,0,2833.07,2833.07
2025-12-01,C0015,R03,SMB,Core,2833.07,0,84.99,0,0,2918.06,2875.57
2026-01-01,C0015,R03,SMB,Core,2918.06,0,0,0,0,2918.06,2918.06
2026-02-01,C0015,R03,SMB,Core,2918.06,0,0,0,0,2918.06,2918.06
2026-03-01,C0015,R03,SMB,Core,2918.06,0,0,0,0,2918.06,2918.06
2026-04-01,C0015,R03,SMB,Core,2918.06,0,0,0,0,2918.06,2918.06
2026-05-01,C0015,R03,SMB,Core,2918.06,0,0,0,0,2918.06,2918.06
2026-06-01,C0015,R03,SMB,Core,2918.06,0,0,0,0,2918.06,2918.06
2023-01-01,C0016,R01,SMB,Core,2861.84,0,0,0,0,2861.84,2861.84
2023-02-01,C0016,R01,SMB,Core,2861.84,0,0,0,0,2861.84,2861.84
2023-03-01,C0016,R01,SMB,Core,2861.84,0,85.86,0,0,2947.69,2904.76
2023-04-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-05-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-06-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-07-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-08-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-09-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-10-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-11-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2023-12-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2024-01-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
2024-02-01,C0016,R01,SMB,Core,2947.69,0,0,0,0,2947.69,2947.69
