gl_row_id,month_start,account_id,department_id,region_id,customer_id,project_id,business_line,amount_usd,source_system,entry_type
GL0000253,2025-06-01,A4000,D00,R01,C0007,,Subscription,9999.64,Subscription Billing,Revenue Recognition
GL0000254,2025-07-01,A4000,D00,R01,C0007,,Subscription,9999.64,Subscription Billing,Revenue Recognition
GL0000255,2025-08-01,A4000,D00,R01,C0007,,Subscription,9999.64,Subscription Billing,Revenue Recognition
GL0000256,2025-09-01,A4000,D00,R01,C0007,,Subscription,10388.89,Subscription Billing,Revenue Recognition
GL0000257,2025-10-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000258,2025-11-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000259,2025-12-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000260,2026-01-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000261,2026-02-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000262,2026-03-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000263,2026-04-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000264,2026-05-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000265,2026-06-01,A4000,D00,R01,C0007,,Subscription,10778.15,Subscription Billing,Revenue Recognition
GL0000266,2023-01-01,A4000,D00,R02,C0008,,Subscription,22656.45,Subscription Billing,Revenue Recognition
GL0000267,2023-02-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000268,2023-03-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000269,2023-04-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000270,2023-05-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000271,2023-06-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000272,2023-07-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000273,2023-08-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000274,2023-09-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000275,2023-10-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000276,2023-11-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000277,2023-12-01,A4000,D00,R02,C0008,,Subscription,23955.85,Subscription Billing,Revenue Recognition
GL0000278,2024-01-01,A4000,D00,R02,C0008,,Subscription,24646.36,Subscription Billing,Revenue Recognition
GL0000279,2024-02-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000280,2024-03-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000281,2024-04-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000282,2024-05-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000283,2024-06-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000284,2024-07-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000285,2024-08-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000286,2024-09-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000287,2024-10-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000288,2024-11-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000289,2024-12-01,A4000,D00,R02,C0008,,Subscription,25336.88,Subscription Billing,Revenue Recognition
GL0000290,2025-01-01,A4000,D00,R02,C0008,,Subscription,26279.45,Subscription Billing,Revenue Recognition
GL0000291,2025-02-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000292,2025-03-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000293,2025-04-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000294,2025-05-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000295,2025-06-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000296,2025-07-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000297,2025-08-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000298,2025-09-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000299,2025-10-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000300,2025-11-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000301,2025-12-01,A4000,D00,R02,C0008,,Subscription,27222.02,Subscription Billing,Revenue Recognition
GL0000302,2026-01-01,A4000,D00,R02,C0008,,Subscription,28531.64,Subscription Billing,Revenue Recognition
GL0000303,2026-02-01,A4000,D00,R02,C0008,,Subscription,29841.27,Subscription Billing,Revenue Recognition
GL0000304,2026-03-01,A4000,D00,R02,C0008,,Subscription,29841.27,Subscription Billing,Revenue Recognition
GL0000305,2026-04-01,A4000,D00,R02,C0008,,Subscription,29841.27,Subscription Billing,Revenue Recognition
GL0000306,2026-05-01,A4000,D00,R02,C0008,,Subscription,29841.27,Subscription Billing,Revenue Recognition
GL0000307,2026-06-01,A4000,D00,R02,C0008,,Subscription,29841.27,Subscription Billing,Revenue Recognition
GL0000308,2023-01-01,A4000,D00,R01,C0009,,Subscription,4139.61,Subscription Billing,Revenue Recognition
GL0000309,2023-02-01,A4000,D00,R01,C0009,,Subscription,4139.61,Subscription Billing,Revenue Recognition
GL0000310,2023-03-01,A4000,D00,R01,C0009,,Subscription,4201.7,Subscription Billing,Revenue Recognition
GL0000311,2023-04-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000312,2023-05-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000313,2023-06-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000314,2023-07-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000315,2023-08-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000316,2023-09-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000317,2023-10-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000318,2023-11-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000319,2023-12-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000320,2024-01-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000321,2024-02-01,A4000,D00,R01,C0009,,Subscription,4263.8,Subscription Billing,Revenue Recognition
GL0000322,2024-03-01,A4000,D00,R01,C0009,,Subscription,4429.02,Subscription Billing,Revenue Recognition
GL0000323,2024-04-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000324,2024-05-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000325,2024-06-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000326,2024-07-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000327,2024-08-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000328,2024-09-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000329,2024-10-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000330,2024-11-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000331,2024-12-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000332,2025-01-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000333,2025-02-01,A4000,D00,R01,C0009,,Subscription,4594.23,Subscription Billing,Revenue Recognition
GL0000334,2025-03-01,A4000,D00,R01,C0009,,Subscription,4813.39,Subscription Billing,Revenue Recognition
GL0000335,2025-04-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000336,2025-05-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000337,2025-06-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000338,2025-07-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000339,2025-08-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000340,2025-09-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000341,2025-10-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000342,2025-11-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000343,2025-12-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000344,2026-01-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000345,2026-02-01,A4000,D00,R01,C0009,,Subscription,5032.54,Subscription Billing,Revenue Recognition
GL0000346,2026-03-01,A4000,D00,R01,C0009,,Subscription,5108.03,Subscription Billing,Revenue Recognition
GL0000347,2026-04-01,A4000,D00,R01,C0009,,Subscription,5183.52,Subscription Billing,Revenue Recognition
GL0000348,2026-05-01,A4000,D00,R01,C0009,,Subscription,5183.52,Subscription Billing,Revenue Recognition
GL0000349,2026-06-01,A4000,D00,R01,C0009,,Subscription,5183.52,Subscription Billing,Revenue Recognition
GL0000350,2023-01-01,A4000,D00,R04,C0010,,Subscription,1914.94,Subscription Billing,Revenue Recognition
GL0000351,2023-02-01,A4000,D00,R04,C0010,,Subscription,1919.48,Subscription Billing,Revenue Recognition
GL0000352,2023-03-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000353,2023-04-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000354,2023-05-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000355,2023-06-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000356,2023-07-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000357,2023-08-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000358,2023-09-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000359,2023-10-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000360,2023-11-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000361,2023-12-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000362,2024-01-01,A4000,D00,R04,C0010,,Subscription,1924.02,Subscription Billing,Revenue Recognition
GL0000363,2024-02-01,A4000,D00,R04,C0010,,Subscription,1952.88,Subscription Billing,Revenue Recognition
GL0000364,2024-03-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000365,2024-04-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000366,2024-05-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000367,2024-06-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000368,2024-07-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000369,2024-08-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000370,2024-09-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000371,2024-10-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000372,2024-11-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000373,2024-12-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000374,2025-01-01,A4000,D00,R04,C0010,,Subscription,1981.74,Subscription Billing,Revenue Recognition
GL0000375,2025-02-01,A4000,D00,R04,C0010,,Subscription,2011.47,Subscription Billing,Revenue Recognition
GL0000376,2025-03-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000377,2025-04-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000378,2025-05-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000379,2025-06-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000380,2025-07-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000381,2025-08-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000382,2025-09-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000383,2025-10-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000384,2025-11-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000385,2025-12-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000386,2026-01-01,A4000,D00,R04,C0010,,Subscription,2041.19,Subscription Billing,Revenue Recognition
GL0000387,2026-02-01,A4000,D00,R04,C0010,,Subscription,2071.81,Subscription Billing,Revenue Recognition
GL0000388,2026-03-01,A4000,D00,R04,C0010,,Subscription,2102.43,Subscription Billing,Revenue Recognition
GL0000389,2026-04-01,A4000,D00,R04,C0010,,Subscription,2102.43,Subscription Billing,Revenue Recognition
GL0000390,2026-05-01,A4000,D00,R04,C0010,,Subscription,2102.43,Subscription Billing,Revenue Recognition
GL0000391,2026-06-01,A4000,D00,R04,C0010,,Subscription,2102.43,Subscription Billing,Revenue Recognition
GL0000392,2023-01-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000393,2023-02-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000394,2023-03-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000395,2023-04-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000396,2023-05-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000397,2023-06-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000398,2023-07-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000399,2023-08-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000400,2023-09-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000401,2023-10-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000402,2023-11-01,A4000,D00,R01,C0011,,Subscription,4258.04,Subscription Billing,Revenue Recognition
GL0000403,2023-12-01,A4000,D00,R01,C0011,,Subscription,4321.91,Subscription Billing,Revenue Recognition
GL0000404,2024-01-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000405,2024-02-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000406,2024-03-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000407,2024-04-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000408,2024-05-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000409,2024-06-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000410,2024-07-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000411,2024-08-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000412,2024-09-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000413,2024-10-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000414,2024-11-01,A4000,D00,R01,C0011,,Subscription,4385.78,Subscription Billing,Revenue Recognition
GL0000415,2024-12-01,A4000,D00,R01,C0011,,Subscription,4455.54,Subscription Billing,Revenue Recognition
GL0000416,2025-01-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000417,2025-02-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000418,2025-03-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000419,2025-04-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000420,2025-05-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000421,2025-06-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000422,2025-07-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000423,2025-08-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000424,2025-09-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000425,2025-10-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000426,2025-11-01,A4000,D00,R01,C0011,,Subscription,4525.29,Subscription Billing,Revenue Recognition
GL0000427,2025-12-01,A4000,D00,R01,C0011,,Subscription,4761.42,Subscription Billing,Revenue Recognition
GL0000428,2026-01-01,A4000,D00,R01,C0011,,Subscription,4997.54,Subscription Billing,Revenue Recognition
GL0000429,2026-02-01,A4000,D00,R01,C0011,,Subscription,4997.54,Subscription Billing,Revenue Recognition
GL0000430,2026-03-01,A4000,D00,R01,C0011,,Subscription,4997.54,Subscription Billing,Revenue Recognition
