month_start,scenario,account_id,account_code,account_name,statement_section,pnl_line,sort_order,department_id,department_name,function_group,region_id,region_name,business_line,customer_id,project_id,amount_usd
2023-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2023-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2023-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2023-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2023-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2023-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2023-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2023-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2024-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13379.99
2024-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13580.69
2024-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2024-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2025-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13781.39
2025-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",13988.11
2025-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2025-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2026-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14194.83
2026-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14407.75
2026-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14620.67
2026-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14620.67
2026-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14620.67
2026-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R04,Canada,Subscription,C0005,"",14620.67
2024-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",6215.03
2024-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2024-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2024-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2024-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12430.07
2025-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",12084.11
2025-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2025-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2025-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2025-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2026-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2026-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2026-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2026-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2026-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2026-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0006,"",11738.15
2023-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8825.06
2023-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",8957.43
2023-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2023-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2023-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9089.81
2024-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9544.72
2024-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2024-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2024-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",9999.64
2025-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10388.89
2025-10-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2025-11-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2025-12-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2026-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2026-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2026-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2026-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2026-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2026-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R01,"US West",Subscription,C0007,"",10778.15
2023-01-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",22656.45
2023-02-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
2023-03-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
2023-04-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
2023-05-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
2023-06-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
2023-07-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
2023-08-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
2023-09-01,Actual,A4000,4000,"Subscription Revenue",Revenue,"Subscription Revenue",10,D00,"Revenue Operations",Revenue,R02,"US Central",Subscription,C0008,"",23955.85
