month_start,customer_id,customer_name,segment,industry,region_name,subscription_revenue_usd,services_revenue_usd,total_revenue_usd,ending_arr_usd
2023-04-01,C0149,"Atlas Foods 149",Enterprise,"Financial Services","US West",89352.47,0.0,89352.47,1072229.64
2023-04-01,C0152,"Meridian Logistics 152",Mid-Market,"Retail and E-commerce","US West",11806.11,0.0,11806.11,141673.32
2023-04-01,C0158,"Northstar Education 158",Mid-Market,Logistics,"US West",12447.35,16714.71,29162.06,149368.2
2023-04-01,C0160,"Lakeview Logistics 160",Mid-Market,"Financial Services","US West",14092.72,0.0,14092.72,169112.64
2023-04-01,C0163,"Evergreen Retail 163",Enterprise,"Financial Services","US West",134695.58,0.0,134695.58,1616346.96
2023-04-01,C0173,"Northstar Insurance 173",Mid-Market,"Retail and E-commerce","US West",9809.28,0.0,9809.28,117711.36
2023-04-01,C0174,"BrightPath Education 174",Enterprise,"Business Services","US West",41418.79,173748.64,215167.43,497025.48
2023-04-01,C0175,"Frontier Manufacturing 175",Mid-Market,Manufacturing,"US West",23377.23,0.0,23377.23,280526.76
2023-04-01,C0178,"Cedar Energy 178",Mid-Market,"Business Services","US West",23617.26,0.0,23617.26,283407.12
2023-04-01,C0181,"Summit Financial 181",Mid-Market,Logistics,"US West",9093.55,0.0,9093.55,109122.6
2023-04-01,C0182,"Summit Education 182",Mid-Market,Energy,"US West",9511.91,0.0,9511.91,114142.92
2023-04-01,C0185,"Oakridge Media 185",SMB,"Financial Services","US West",3976.63,0.0,3976.63,47719.56
2023-04-01,C0188,"Northstar Technology 188",Mid-Market,Healthcare,"US West",30243.1,0.0,30243.1,362917.2
2023-04-01,C0196,"Summit Education 196",SMB,Energy,"US West",2910.83,0.0,2910.83,34929.96
2023-04-01,C0200,"Beacon Energy 200",Mid-Market,Energy,"US West",26559.86,0.0,26559.86,318718.32
2023-04-01,C0204,"Harbor Education 204",Enterprise,Healthcare,"US West",60821.38,135401.78,196223.16,1459713.12
2023-04-01,C0207,"Vantage Technology 207",Mid-Market,Healthcare,"US West",16153.71,0.0,16153.71,200975.28
2023-04-01,C0209,"Pioneer Manufacturing 209",Mid-Market,Technology,"US West",12554.06,0.0,12554.06,150648.72
2023-04-01,C0210,"BluePeak Logistics 210",SMB,"Retail and E-commerce","US West",2381.28,0.0,2381.28,28575.36
2023-04-01,C0213,"Oakridge Mobility 213",Mid-Market,Energy,"US West",8426.56,0.0,8426.56,101118.72
2023-04-01,C0214,"Harbor Energy 214",Mid-Market,Healthcare,"US West",21026.05,0.0,21026.05,252312.6
2023-04-01,C0220,"BrightPath Financial 220",Mid-Market,"Financial Services","US West",12255.69,0.0,12255.69,147068.28
2023-04-01,C0226,"Frontier Financial 226",SMB,Manufacturing,"US West",2722.07,0.0,2722.07,32664.84
2023-04-01,C0228,"Silverline Mobility 228",Mid-Market,Logistics,"US West",14648.92,0.0,14648.92,175787.04
2023-04-01,C0241,"Pioneer Media 241",Mid-Market,Energy,"US West",9066.27,0.0,9066.27,108795.24
2023-04-01,C0243,"Meridian Health 243",Mid-Market,Technology,"US West",23027.18,0.0,23027.18,276326.16
2023-04-01,C0252,"Highland Retail 252",SMB,"Retail and E-commerce","US West",4853.13,0.0,4853.13,58237.56
2023-04-01,C0253,"Beacon Health 253",Enterprise,"Retail and E-commerce","US West",95897.18,0.0,95897.18,1150766.16
2023-04-01,C0257,"Cedar Media 257",Enterprise,"Financial Services","US West",55332.52,0.0,55332.52,663990.24
2023-04-01,C0262,"Redwood Health 262",SMB,Logistics,"US West",2419.23,0.0,2419.23,29030.76
2023-04-01,C0264,"Westbridge Logistics 264",Mid-Market,Technology,"US West",17212.15,0.0,17212.15,206545.8
2023-04-01,C0269,"Atlas Health 269",SMB,"Retail and E-commerce","US West",2565.74,0.0,2565.74,30788.88
2023-04-01,C0270,"Summit Retail 270",Enterprise,Technology,"US West",51283.28,0.0,51283.28,615399.36
2023-04-01,C0282,"BrightPath Retail 282",Mid-Market,Healthcare,"US West",11126.18,0.0,11126.18,133514.16
2023-04-01,C0284,"Clearwater Foods 284",Mid-Market,Logistics,"US West",21105.46,0.0,21105.46,253265.52
2023-04-01,C0286,"BluePeak Foods 286",Mid-Market,"Retail and E-commerce","US West",10762.3,0.0,10762.3,129147.6
2023-04-01,C0288,"Westbridge Mobility 288",Enterprise,Logistics,"US West",101455.68,0.0,101455.68,1217468.16
2023-05-01,C0007,"Keystone Retail 007",Mid-Market,Healthcare,"US West",8825.06,25974.62,34799.68,105900.72
2023-05-01,C0009,"Westbridge Technology 009",SMB,"Retail and E-commerce","US West",4263.8,0.0,4263.8,51165.6
2023-05-01,C0011,"Highland Mobility 011",SMB,"Financial Services","US West",4258.04,0.0,4258.04,51096.48
2023-05-01,C0016,"Atlas Insurance 016",SMB,Technology,"US West",2947.69,0.0,2947.69,35372.28
2023-05-01,C0018,"Cedar Insurance 018",SMB,Energy,"US West",2845.66,0.0,2845.66,34147.92
2023-05-01,C0020,"BrightPath Foods 020",Mid-Market,Energy,"US West",11128.82,0.0,11128.82,133545.84
2023-05-01,C0022,"Redwood Foods 022",Mid-Market,Manufacturing,"US West",9646.73,0.0,9646.73,115760.76
2023-05-01,C0035,"Summit Logistics 035",Enterprise,Manufacturing,"US West",73188.58,0.0,73188.58,878262.96
2023-05-01,C0039,"Redwood Technology 039",SMB,Energy,"US West",2583.88,0.0,2583.88,31006.56
2023-05-01,C0041,"Pioneer Manufacturing 041",Mid-Market,Logistics,"US West",37774.88,0.0,37774.88,453298.56
2023-05-01,C0044,"Frontier Manufacturing 044",SMB,"Business Services","US West",3628.69,0.0,3628.69,43544.28
2023-05-01,C0051,"Frontier Financial 051",SMB,Energy,"US West",3317.77,0.0,3317.77,39813.24
2023-05-01,C0053,"Cedar Manufacturing 053",Mid-Market,Manufacturing,"US West",16601.7,116379.59,132981.29,199220.4
2023-05-01,C0055,"Cedar Foods 055",SMB,"Financial Services","US West",2851.36,0.0,2851.36,34216.32
2023-05-01,C0057,"Meridian Technology 057",Mid-Market,"Retail and E-commerce","US West",9938.31,0.0,9938.31,119259.72
2023-05-01,C0060,"Oakridge Energy 060",Mid-Market,Energy,"US West",15406.03,0.0,15406.03,184872.36
2023-05-01,C0064,"Frontier Media 064",Enterprise,Technology,"US West",55247.11,0.0,55247.11,662965.32
2023-05-01,C0065,"Stonegate Logistics 065",SMB,"Business Services","US West",2786.77,0.0,2786.77,33441.24
2023-05-01,C0071,"Stonegate Insurance 071",Enterprise,"Financial Services","US West",59232.79,0.0,59232.79,710793.48
2023-05-01,C0073,"Stonegate Foods 073",Enterprise,Healthcare,"US West",50098.32,0.0,50098.32,601179.84
2023-05-01,C0082,"Lakeview Energy 082",SMB,"Business Services","US West",4587.71,4249.57,8837.28,55052.52
2023-05-01,C0096,"Silverline Energy 096",SMB,Logistics,"US West",3640.96,0.0,3640.96,43691.52
2023-05-01,C0099,"Keystone Logistics 099",SMB,"Financial Services","US West",4093.25,0.0,4093.25,49119.0
2023-05-01,C0100,"BluePeak Education 100",SMB,Technology,"US West",4696.35,0.0,4696.35,56356.2
2023-05-01,C0101,"Lakeview Insurance 101",Enterprise,"Business Services","US West",68884.65,0.0,68884.65,826615.8
2023-05-01,C0108,"Lakeview Mobility 108",SMB,Energy,"US West",4156.99,0.0,4156.99,49883.88
2023-05-01,C0110,"Clearwater Retail 110",Enterprise,Technology,"US West",79809.68,0.0,79809.68,957716.16
2023-05-01,C0117,"Highland Foods 117",Mid-Market,Technology,"US West",14791.56,0.0,14791.56,177498.72
2023-05-01,C0118,"Nova Retail 118",Enterprise,"Retail and E-commerce","US West",61512.86,189819.36,251332.22,738154.32
2023-05-01,C0119,"Westbridge Health 119",Enterprise,Technology,"US West",71795.12,0.0,71795.12,861541.44
2023-05-01,C0122,"Atlas Foods 122",Mid-Market,Technology,"US West",14360.32,0.0,14360.32,172323.84
2023-05-01,C0123,"Evergreen Media 123",Mid-Market,Logistics,"US West",22899.11,41435.6,64334.71,272345.4
2023-05-01,C0142,"Redwood Retail 142",SMB,"Financial Services","US West",6549.33,0.0,6549.33,78591.96
2023-05-01,C0146,"Vantage Insurance 146",SMB,"Financial Services","US West",1685.65,0.0,1685.65,0.0
2023-05-01,C0147,"Summit Health 147",Mid-Market,Technology,"US West",11295.69,0.0,11295.69,135548.28
2023-05-01,C0149,"Atlas Foods 149",Enterprise,"Financial Services","US West",89352.47,0.0,89352.47,1072229.64
2023-05-01,C0152,"Meridian Logistics 152",Mid-Market,"Retail and E-commerce","US West",11806.11,0.0,11806.11,141673.32
2023-05-01,C0158,"Northstar Education 158",Mid-Market,Logistics,"US West",12447.35,22286.29,34733.64,149368.2
2023-05-01,C0160,"Lakeview Logistics 160",Mid-Market,"Financial Services","US West",14092.72,0.0,14092.72,169112.64
2023-05-01,C0163,"Evergreen Retail 163",Enterprise,"Financial Services","US West",134695.58,0.0,134695.58,1616346.96
2023-05-01,C0173,"Northstar Insurance 173",Mid-Market,"Retail and E-commerce","US West",9809.28,0.0,9809.28,117711.36
2023-05-01,C0174,"BrightPath Education 174",Enterprise,"Business Services","US West",41418.79,118149.08,159567.87,497025.48
2023-05-01,C0175,"Frontier Manufacturing 175",Mid-Market,Manufacturing,"US West",23377.23,0.0,23377.23,280526.76
2023-05-01,C0178,"Cedar Energy 178",Mid-Market,"Business Services","US West",23617.26,0.0,23617.26,283407.12
2023-05-01,C0181,"Summit Financial 181",Mid-Market,Logistics,"US West",9093.55,0.0,9093.55,109122.6
2023-05-01,C0182,"Summit Education 182",Mid-Market,Energy,"US West",9511.91,0.0,9511.91,114142.92
2023-05-01,C0185,"Oakridge Media 185",SMB,"Financial Services","US West",3976.63,0.0,3976.63,47719.56
2023-05-01,C0188,"Northstar Technology 188",Mid-Market,Healthcare,"US West",30243.1,0.0,30243.1,362917.2
2023-05-01,C0196,"Summit Education 196",SMB,Energy,"US West",2910.83,0.0,2910.83,34929.96
2023-05-01,C0200,"Beacon Energy 200",Mid-Market,Energy,"US West",26559.86,0.0,26559.86,318718.32
2023-05-01,C0204,"Harbor Education 204",Enterprise,Healthcare,"US West",121642.76,127852.36,249495.12,1459713.12
2023-05-01,C0207,"Vantage Technology 207",Mid-Market,Healthcare,"US West",16747.94,0.0,16747.94,200975.28
2023-05-01,C0209,"Pioneer Manufacturing 209",Mid-Market,Technology,"US West",12554.06,0.0,12554.06,150648.72
2023-05-01,C0210,"BluePeak Logistics 210",SMB,"Retail and E-commerce","US West",2381.28,0.0,2381.28,28575.36
2023-05-01,C0213,"Oakridge Mobility 213",Mid-Market,Energy,"US West",8426.56,0.0,8426.56,101118.72
2023-05-01,C0214,"Harbor Energy 214",Mid-Market,Healthcare,"US West",21026.05,0.0,21026.05,252312.6
2023-05-01,C0220,"BrightPath Financial 220",Mid-Market,"Financial Services","US West",12255.69,0.0,12255.69,147068.28
2023-05-01,C0226,"Frontier Financial 226",SMB,Manufacturing,"US West",2722.07,0.0,2722.07,32664.84
2023-05-01,C0228,"Silverline Mobility 228",Mid-Market,Logistics,"US West",14648.92,0.0,14648.92,175787.04
2023-05-01,C0241,"Pioneer Media 241",Mid-Market,Energy,"US West",9066.27,0.0,9066.27,108795.24
2023-05-01,C0243,"Meridian Health 243",Mid-Market,Technology,"US West",23027.18,0.0,23027.18,276326.16
2023-05-01,C0252,"Highland Retail 252",SMB,"Retail and E-commerce","US West",4853.13,0.0,4853.13,58237.56
2023-05-01,C0253,"Beacon Health 253",Enterprise,"Retail and E-commerce","US West",95897.18,0.0,95897.18,1150766.16
2023-05-01,C0257,"Cedar Media 257",Enterprise,"Financial Services","US West",55332.52,0.0,55332.52,663990.24
2023-05-01,C0262,"Redwood Health 262",SMB,Logistics,"US West",2419.23,0.0,2419.23,29030.76
2023-05-01,C0264,"Westbridge Logistics 264",Mid-Market,Technology,"US West",17212.15,0.0,17212.15,206545.8
2023-05-01,C0269,"Atlas Health 269",SMB,"Retail and E-commerce","US West",2565.74,0.0,2565.74,30788.88
2023-05-01,C0270,"Summit Retail 270",Enterprise,Technology,"US West",51283.28,0.0,51283.28,615399.36
2023-05-01,C0282,"BrightPath Retail 282",Mid-Market,Healthcare,"US West",11126.18,0.0,11126.18,133514.16
2023-05-01,C0284,"Clearwater Foods 284",Mid-Market,Logistics,"US West",21105.46,0.0,21105.46,253265.52
2023-05-01,C0286,"BluePeak Foods 286",Mid-Market,"Retail and E-commerce","US West",10762.3,0.0,10762.3,129147.6
2023-05-01,C0288,"Westbridge Mobility 288",Enterprise,Logistics,"US West",101455.68,0.0,101455.68,1217468.16
2023-06-01,C0007,"Keystone Retail 007",Mid-Market,Healthcare,"US West",8825.06,19271.49,28096.55,105900.72
2023-06-01,C0009,"Westbridge Technology 009",SMB,"Retail and E-commerce","US West",4263.8,0.0,4263.8,51165.6
2023-06-01,C0011,"Highland Mobility 011",SMB,"Financial Services","US West",4258.04,23879.99,28138.03,51096.48
2023-06-01,C0016,"Atlas Insurance 016",SMB,Technology,"US West",2947.69,0.0,2947.69,35372.28
2023-06-01,C0018,"Cedar Insurance 018",SMB,Energy,"US West",2845.66,0.0,2845.66,34147.92
2023-06-01,C0020,"BrightPath Foods 020",Mid-Market,Energy,"US West",11128.82,0.0,11128.82,133545.84
2023-06-01,C0022,"Redwood Foods 022",Mid-Market,Manufacturing,"US West",9871.58,0.0,9871.58,121157.04
2023-06-01,C0035,"Summit Logistics 035",Enterprise,Manufacturing,"US West",73188.58,0.0,73188.58,878262.96
2023-06-01,C0039,"Redwood Technology 039",SMB,Energy,"US West",2622.64,0.0,2622.64,31936.8
2023-06-01,C0041,"Pioneer Manufacturing 041",Mid-Market,Logistics,"US West",37774.88,0.0,37774.88,453298.56
2023-06-01,C0044,"Frontier Manufacturing 044",SMB,"Business Services","US West",3628.69,0.0,3628.69,43544.28
2023-06-01,C0051,"Frontier Financial 051",SMB,Energy,"US West",3317.77,0.0,3317.77,39813.24
2023-06-01,C0053,"Cedar Manufacturing 053",Mid-Market,Manufacturing,"US West",16601.7,0.0,16601.7,199220.4
2023-06-01,C0055,"Cedar Foods 055",SMB,"Financial Services","US West",2851.36,0.0,2851.36,34216.32
2023-06-01,C0057,"Meridian Technology 057",Mid-Market,"Retail and E-commerce","US West",9938.31,0.0,9938.31,119259.72
2023-06-01,C0060,"Oakridge Energy 060",Mid-Market,Energy,"US West",15406.03,0.0,15406.03,184872.36
2023-06-01,C0064,"Frontier Media 064",Enterprise,Technology,"US West",55247.11,0.0,55247.11,662965.32
2023-06-01,C0065,"Stonegate Logistics 065",SMB,"Business Services","US West",2786.77,0.0,2786.77,33441.24
2023-06-01,C0071,"Stonegate Insurance 071",Enterprise,"Financial Services","US West",59232.79,0.0,59232.79,710793.48
2023-06-01,C0073,"Stonegate Foods 073",Enterprise,Healthcare,"US West",50098.32,0.0,50098.32,601179.84
2023-06-01,C0082,"Lakeview Energy 082",SMB,"Business Services","US West",4587.71,3840.8,8428.51,55052.52
2023-06-01,C0096,"Silverline Energy 096",SMB,Logistics,"US West",3640.96,0.0,3640.96,43691.52
2023-06-01,C0099,"Keystone Logistics 099",SMB,"Financial Services","US West",4093.25,0.0,4093.25,49119.0
2023-06-01,C0100,"BluePeak Education 100",SMB,Technology,"US West",4696.35,0.0,4696.35,56356.2
2023-06-01,C0101,"Lakeview Insurance 101",Enterprise,"Business Services","US West",68884.65,0.0,68884.65,826615.8
2023-06-01,C0108,"Lakeview Mobility 108",SMB,Energy,"US West",4156.99,0.0,4156.99,49883.88
2023-06-01,C0110,"Clearwater Retail 110",Enterprise,Technology,"US West",79809.68,0.0,79809.68,957716.16
2023-06-01,C0117,"Highland Foods 117",Mid-Market,Technology,"US West",14791.56,0.0,14791.56,177498.72
2023-06-01,C0118,"Nova Retail 118",Enterprise,"Retail and E-commerce","US West",62435.56,189819.36,252254.92,760299.0
2023-06-01,C0119,"Westbridge Health 119",Enterprise,Technology,"US West",71795.12,0.0,71795.12,861541.44
2023-06-01,C0122,"Atlas Foods 122",Mid-Market,Technology,"US West",14360.32,0.0,14360.32,172323.84
2023-06-01,C0123,"Evergreen Media 123",Mid-Market,Logistics,"US West",22695.45,36191.68,58887.13,272345.4
2023-06-01,C0142,"Redwood Retail 142",SMB,"Financial Services","US West",6549.33,0.0,6549.33,78591.96
2023-06-01,C0147,"Summit Health 147",Mid-Market,Technology,"US West",11295.69,0.0,11295.69,135548.28
2023-06-01,C0149,"Atlas Foods 149",Enterprise,"Financial Services","US West",89352.47,0.0,89352.47,1072229.64
2023-06-01,C0152,"Meridian Logistics 152",Mid-Market,"Retail and E-commerce","US West",11806.11,0.0,11806.11,141673.32
2023-06-01,C0158,"Northstar Education 158",Mid-Market,Logistics,"US West",12447.35,27857.86,40305.21,149368.2
2023-06-01,C0160,"Lakeview Logistics 160",Mid-Market,"Financial Services","US West",14092.72,0.0,14092.72,169112.64
2023-06-01,C0163,"Evergreen Retail 163",Enterprise,"Financial Services","US West",134695.58,0.0,134695.58,1616346.96
2023-06-01,C0173,"Northstar Insurance 173",Mid-Market,"Retail and E-commerce","US West",9809.28,0.0,9809.28,117711.36
2023-06-01,C0174,"BrightPath Education 174",Enterprise,"Business Services","US West",41418.79,62549.51,103968.3,497025.48
2023-06-01,C0175,"Frontier Manufacturing 175",Mid-Market,Manufacturing,"US West",23377.23,0.0,23377.23,280526.76
2023-06-01,C0178,"Cedar Energy 178",Mid-Market,"Business Services","US West",23617.26,0.0,23617.26,283407.12
2023-06-01,C0181,"Summit Financial 181",Mid-Market,Logistics,"US West",9093.55,0.0,9093.55,109122.6
2023-06-01,C0182,"Summit Education 182",Mid-Market,Energy,"US West",9511.91,0.0,9511.91,114142.92
2023-06-01,C0185,"Oakridge Media 185",SMB,"Financial Services","US West",3976.63,0.0,3976.63,47719.56
2023-06-01,C0188,"Northstar Technology 188",Mid-Market,Healthcare,"US West",30440.66,0.0,30440.66,367658.64
2023-06-01,C0196,"Summit Education 196",SMB,Energy,"US West",2910.83,0.0,2910.83,34929.96
2023-06-01,C0200,"Beacon Energy 200",Mid-Market,Energy,"US West",27547.72,0.0,27547.72,342426.96
2023-06-01,C0204,"Harbor Education 204",Enterprise,Healthcare,"US West",121642.76,151777.4,273420.16,1459713.12
2023-06-01,C0207,"Vantage Technology 207",Mid-Market,Healthcare,"US West",16747.94,0.0,16747.94,200975.28
2023-06-01,C0209,"Pioneer Manufacturing 209",Mid-Market,Technology,"US West",12554.06,0.0,12554.06,150648.72
2023-06-01,C0210,"BluePeak Logistics 210",SMB,"Retail and E-commerce","US West",2381.28,0.0,2381.28,28575.36
2023-06-01,C0213,"Oakridge Mobility 213",Mid-Market,Energy,"US West",8426.56,0.0,8426.56,101118.72
2023-06-01,C0214,"Harbor Energy 214",Mid-Market,Healthcare,"US West",21026.05,0.0,21026.05,252312.6
2023-06-01,C0220,"BrightPath Financial 220",Mid-Market,"Financial Services","US West",12255.69,0.0,12255.69,147068.28
2023-06-01,C0226,"Frontier Financial 226",SMB,Manufacturing,"US West",2722.07,0.0,2722.07,32664.84
2023-06-01,C0228,"Silverline Mobility 228",Mid-Market,Logistics,"US West",14648.92,0.0,14648.92,175787.04
2023-06-01,C0241,"Pioneer Media 241",Mid-Market,Energy,"US West",9066.27,0.0,9066.27,108795.24
2023-06-01,C0243,"Meridian Health 243",Mid-Market,Technology,"US West",23027.18,0.0,23027.18,276326.16
2023-06-01,C0252,"Highland Retail 252",SMB,"Retail and E-commerce","US West",4853.13,0.0,4853.13,58237.56
2023-06-01,C0253,"Beacon Health 253",Enterprise,"Retail and E-commerce","US West",95897.18,0.0,95897.18,1150766.16
2023-06-01,C0257,"Cedar Media 257",Enterprise,"Financial Services","US West",55332.52,0.0,55332.52,663990.24
2023-06-01,C0262,"Redwood Health 262",SMB,Logistics,"US West",2419.23,0.0,2419.23,29030.76
2023-06-01,C0264,"Westbridge Logistics 264",Mid-Market,Technology,"US West",17212.15,0.0,17212.15,206545.8
2023-06-01,C0269,"Atlas Health 269",SMB,"Retail and E-commerce","US West",2565.74,0.0,2565.74,30788.88
2023-06-01,C0270,"Summit Retail 270",Enterprise,Technology,"US West",51283.28,133428.96,184712.24,615399.36
2023-06-01,C0282,"BrightPath Retail 282",Mid-Market,Healthcare,"US West",11126.18,0.0,11126.18,133514.16
2023-06-01,C0284,"Clearwater Foods 284",Mid-Market,Logistics,"US West",21105.46,0.0,21105.46,253265.52
2023-06-01,C0286,"BluePeak Foods 286",Mid-Market,"Retail and E-commerce","US West",10762.3,0.0,10762.3,129147.6
2023-06-01,C0288,"Westbridge Mobility 288",Enterprise,Logistics,"US West",101455.68,0.0,101455.68,1217468.16
2023-07-01,C0007,"Keystone Retail 007",Mid-Market,Healthcare,"US West",8825.06,12568.36,21393.42,105900.72
2023-07-01,C0009,"Westbridge Technology 009",SMB,"Retail and E-commerce","US West",4263.8,0.0,4263.8,51165.6
2023-07-01,C0011,"Highland Mobility 011",SMB,"Financial Services","US West",4258.04,21448.89,25706.93,51096.48
2023-07-01,C0016,"Atlas Insurance 016",SMB,Technology,"US West",2947.69,0.0,2947.69,35372.28
2023-07-01,C0018,"Cedar Insurance 018",SMB,Energy,"US West",2845.66,0.0,2845.66,34147.92
2023-07-01,C0020,"BrightPath Foods 020",Mid-Market,Energy,"US West",11128.82,0.0,11128.82,133545.84
